gene	var_patient	var_site	var_compartment	var_dsp_run	var_residual	highly_variable	converged	method	mean_log2	detected_in_n_aoi
KCNK3	0.023842891	1.0728089e-09	0.21263369	0.16333793	0.60018548	False	True	powell	5.3892913	3
KCNK4	0.049680084	0.00015564785	0.60585226	0.10971378	0.23459823	False	True	lbfgs	8.4055473	119
KCNK5	0.30222352	0.010602967	0.046461207	0.099959988	0.54075231	False	True	lbfgs	6.0171069	40
KCNK6	0.049624053	5.9266085e-11	0.35615564	0.005999227	0.58822108	False	True	powell	6.1455252	56
KCNK7	0.039610131	0.00081472113	0.35710572	0.28080567	0.32166375	False	True	lbfgs	5.9475094	38
KCNK9	0.031179531	0.011850297	0.040493015	0.31995065	0.5965265	False	True	lbfgs	6.067879	47
KCNMA1	0.29220085	0.012612718	0.21431816	0.066520414	0.41434785	True	True	lbfgs	6.3945749	68
KCNMB1	0.00039454144	0.00037857989	0.23538452	0.2628563	0.50098606	False	True	lbfgs	5.1630639	0
KCNMB2	0.074545072	0.039634613	0.22348075	0.203774	0.45856556	False	True	lbfgs	5.1199309	1
KCNMB3	0.18732716	0.040603175	0.065352717	0.10294685	0.60377009	False	True	lbfgs	5.6581166	12
KCNMB4	0.21694632	0.0049683853	0.26710386	0.079689879	0.43129155	False	True	lbfgs	6.1287105	42
KCNN1	0.075788969	0.0045003157	0.56227485	0.13647484	0.22096103	False	True	lbfgs	5.3735686	4
KCNN2	0.15447896	0.012685498	0.28705546	0.14415709	0.40162299	False	True	lbfgs	5.6942308	7
KCNN3	0.010463756	0.50731233	0.21381427	2.9101405e-05	0.26838054	False	True	lbfgs	5.7403921	17
KCNN4	0.19786291	0.018890223	6.9639192e-11	0.095683326	0.68756354	True	True	powell	6.1342779	47
KCNQ1	0.20170681	3.8491049e-05	0.1811007	0.22003609	0.39711791	False	True	lbfgs	5.2143064	7
KCNQ2	0.047400564	0.0013480665	0.72462407	0.033078343	0.19354896	True	True	lbfgs	5.7819776	18
KCNQ3	0.21859891	0.0078945736	0.32190852	4.8105811e-11	0.451598	False	True	powell	6.1255441	41
KCNQ4	0.13109096	9.9477534e-10	0.32332133	0.14200609	0.40358162	False	True	powell	5.728671	9
KCNQ5	0.1320417	0.002346326	0.36827689	0.043741681	0.4535934	False	True	lbfgs	5.5559689	6
KCNRG	0.13972738	3.5980452e-05	0.3370856	0.19814174	0.3250093	False	True	lbfgs	5.4033212	2
KCNS1	0.060635835	0.053760374	0.35914782	0.11067993	0.41577603	False	True	lbfgs	5.2913466	2
KCNS2	0.0031758431	0.00063813637	0.24142382	0.27521872	0.47954348	False	True	lbfgs	5.3974324	1
KCNS3	0.3090431	0.010813023	0.13149536	0.013359265	0.53528925	False	True	lbfgs	6.0201453	48
KCNT1	0.020274636	0.032027398	0.36998954	0.11339753	0.46431089	True	True	lbfgs	5.3998939	2
KCNT2	0.13796815	0.012816886	0.38109945	0.12303175	0.34508376	False	True	powell	5.5094964	4
KCNU1	0.10402338	0.037127306	0.19342445	0.21582802	0.44959685	False	True	lbfgs	5.4894139	3
KCNV1	0.089648941	0.0023953106	0.35444496	0.11853673	0.43497407	False	True	powell	5.4616951	2
KCNV2	0.067760196	5.1412983e-11	0.31746587	0.20580155	0.40897238	False	True	powell	4.9570565	0
KCP	0.22667684	0.021555779	0.086566207	0.16649203	0.49870914	False	True	lbfgs	5.5193401	8
KCTD1	0.19414693	0.052696778	0.21079977	0.068280258	0.47407626	False	True	lbfgs	5.9497728	38
KCTD10	0.24490403	0.0095211605	7.7669621e-11	7.7556739e-11	0.74557481	False	True	powell	6.4334818	83
KCTD11	0.11303416	6.7139338e-11	0.1816227	0.071074186	0.63426895	False	True	powell	6.68469	94
KCTD12	0.13018395	4.8903121e-11	0.39694293	4.8139254e-11	0.47287312	False	True	powell	6.7986832	101
KCTD13	0.37287948	5.183274e-11	0.11141926	5.3356715e-11	0.51570126	False	True	powell	6.1588217	57
KCTD14	0.31330796	0.022312269	0.070791071	0.013494233	0.58009447	False	True	lbfgs	5.8511882	27
KCTD15	0.2251792	0.206568	0.17346656	0.00071961787	0.39406662	False	True	lbfgs	5.9775953	32
KCTD16	0.10457556	0.0052134161	0.51591258	0.041430005	0.33286843	False	True	lbfgs	5.5289513	5
KCTD17	0.1609161	2.8962349e-11	0.50204436	0.047493973	0.28954556	False	True	powell	5.9049347	34
KCTD18	0.26674974	5.8708887e-11	0.13933523	0.049266882	0.54464815	False	True	powell	5.1167469	1
KCTD19	0.1097121	7.8742874e-10	0.2596242	0.31491242	0.31575128	False	True	powell	5.4400125	2
KCTD2	0.12112543	5.6118947e-11	0.46997129	4.8531144e-11	0.40890328	False	True	powell	6.123487	53
KCTD20	0.16327983	0.010198192	0.096838393	0.1786575	0.55102609	False	True	lbfgs	6.5160792	87
KCTD21	0.20885512	0.0070839156	0.22187846	0.090838459	0.47134404	False	True	lbfgs	5.779506	16
KCTD3	0.39283686	0.014829978	0.0090986319	0.0058218718	0.57741266	False	True	lbfgs	6.2153416	54
KCTD4	1.6665183e-05	0.0073097732	0.26550091	0.32867868	0.39849397	False	True	lbfgs	5.4884123	6
KCTD5	0.17368962	0.006427827	0.1559703	0.02868652	0.63522573	True	True	lbfgs	6.2993761	60
KCTD6	0.07873803	1.2831006e-10	0.32272052	0.060000091	0.53854135	False	True	powell	5.9464418	28
KCTD7	0.10207718	0.013167362	0.35746254	0.053738034	0.47355488	False	True	lbfgs	6.0436087	40
KCTD8	0.084729795	0.01373734	0.33908634	0.13608084	0.42636569	True	True	powell	5.2595004	1
KCTD9	0.09505074	6.9155596e-11	0.20122696	0.015459946	0.68826236	False	True	powell	6.5258688	85
KDELR1	0.15072271	0.018129494	0.40360098	0.12812345	0.29942336	False	True	lbfgs	7.6141222	107
KDELR2	0.12671462	7.827712e-10	0.49759936	0.016483814	0.3592022	False	True	powell	7.1944523	101
KDELR3	0.19569292	0.068960453	0.012448775	0.16451993	0.55837792	False	True	lbfgs	6.605723	83
KDF1	0.10334154	4.2680096e-10	0.084251113	8.9153242e-11	0.81240735	False	True	powell	5.9880168	40
KDM1A	0.00038497796	0.014975581	0.32586577	0.021688339	0.63708533	False	True	lbfgs	7.2050578	110
KDM1B	0.12494868	8.6833498e-11	0.031515311	0.046218577	0.79731743	False	True	powell	5.8589648	28
KDM2A	0.18034211	0.081916296	0.1879483	0.21167605	0.33811724	False	True	lbfgs	7.1592575	99
KDM2B	0.073894681	0.093009794	0.21070228	0.034866883	0.58752636	False	True	lbfgs	6.2469541	62
KDM3A	0.19932873	0.020765433	8.1120057e-11	0.022812735	0.7570931	False	True	powell	6.5021004	82
KDM3B	0.10517898	8.8226179e-11	0.053413976	9.2666411e-11	0.84140705	False	True	powell	6.438987	73
KDM4A	0.23394076	7.9171707e-11	0.0036220515	7.7598391e-11	0.76243719	False	True	powell	6.1587361	58
KDM4B	0.0015380832	0.071013653	0.46004727	4.6825491e-11	0.46740099	False	True	powell	8.852271	119
KDM4C	0.12103511	0.016850174	0.13540403	0.094462461	0.63224823	False	True	lbfgs	6.3417987	74
KDM4D	0.12376905	0.04678267	0.23594756	0.1780679	0.41543283	False	True	lbfgs	5.4023891	0
KDM4E	0.18756006	0.016340656	0.2305495	0.21570285	0.34984693	False	True	lbfgs	6.0251427	34
KDM5A	0.13278578	7.269904e-11	0.30105408	5.6998472e-11	0.56616014	False	True	powell	6.8265831	102
KDM5B	0.22099811	0.0013035421	0.096888893	0.1396298	0.54117965	False	True	lbfgs	6.4044047	72
KDM5C	0.38963445	0.028419405	0.098590955	0.20265542	0.28069976	False	True	lbfgs	7.2336462	106
KDM5D	0.42714122	2.1073533e-05	0.15206654	0.17667517	0.24409599	True	True	lbfgs	5.480837	15
KDM6A	0.18834546	0.01120749	0.15958788	0.076582051	0.56427712	False	True	lbfgs	6.3437419	68
KDM6B	0.20271996	0.036495838	7.0145919e-11	0.062689898	0.6980943	False	True	powell	6.3824691	73
KDM7A	0.015566107	0.018237774	0.032527503	0.24816267	0.68550594	False	True	lbfgs	6.0725354	50
KDM8	0.03493908	0.016245673	0.17390203	0.28788752	0.48702569	False	True	lbfgs	5.5826831	1
KDR	0.37254759	5.1282993e-11	0.10377552	0.012739472	0.51093742	True	True	powell	5.9923351	37
KDSR	0.0020333427	0.012303294	0.014961901	0.23760529	0.73309617	False	True	lbfgs	6.5714012	83
KEAP1	0.52330075	0.00033241459	8.7526046e-09	5.8574944e-09	0.47636682	False	True	powell	6.1361756	54
KEL	0.015546162	2.7536528e-10	0.29382058	0.11490658	0.57572667	False	True	powell	5.4437733	1
KERA	0.14557756	0.035634028	0.23098818	0.13326638	0.45453386	False	True	lbfgs	5.3322679	1
KHDC1	0.065724314	0.016885905	0.20755396	0.19947442	0.5103614	False	True	lbfgs	5.7074724	12
KHDC1L	0.037091227	7.198441e-11	0.19574024	0.098834651	0.66833388	False	True	powell	5.3420046	2
KHDC3L	0.0040708461	0.0080236917	0.27186747	0.16843653	0.54760146	False	True	lbfgs	5.6590743	6
KHDC4	0.13683951	4.9946288e-11	0.25016705	0.14702629	0.46596714	False	True	powell	6.7612529	87
KHDRBS1	0.14849047	0.038180894	0.27951033	0.29614162	0.23767668	False	True	lbfgs	7.6519904	112
KHDRBS2	0.18845507	5.7301199e-11	0.2110107	0.18992312	0.41061111	False	True	powell	5.4521134	5
KHDRBS3	0.1292524	0.0036320069	0.5135958	5.9436885e-09	0.35351979	False	True	lbfgs	6.1317891	43
KHK	0.057004867	0.018437592	0.22975641	0.061004719	0.63379641	False	True	lbfgs	6.086237	41
KHNYN	0.11082902	6.6390476e-11	0.14574714	0.092195602	0.65122824	False	True	powell	6.2391553	61
KHSRP	0.27005336	0.033693661	0.24836549	0.10750689	0.3403806	False	True	lbfgs	7.8278708	115
KIAA0040	0.076344578	0.0094956561	0.36730513	0.054030246	0.49282439	False	True	powell	5.8669138	23
KIAA0100	0.26803778	0.015192632	0.14637595	0.041691277	0.52870235	False	True	lbfgs	6.9129418	92
KIAA0232	0.064790912	0.062102022	0.32336034	0.019981884	0.52976484	False	True	lbfgs	5.7916147	24
KIAA0319	0.26977623	0.056182586	0.072980898	0.054895037	0.54616525	False	True	lbfgs	4.8524137	2
KIAA0319L	0.068928527	0.026156496	0.17267536	1.8500714e-10	0.73223962	False	True	powell	6.7834632	97
KIAA0355	0.12347345	7.6118781e-11	0.20210392	6.8774366e-11	0.67442263	False	True	powell	5.7133769	21
KIAA0408	0.086436347	5.105881e-11	0.21025858	0.23252454	0.47078053	False	True	powell	5.2003884	1
KIAA0513	0.046154442	0.00055444122	0.68621495	0.060692232	0.20638394	True	True	lbfgs	5.9874606	40
KIAA0556	0.32804739	0.0010741819	0.095188573	0.11219208	0.46349778	False	True	lbfgs	6.2407266	61
KIAA0586	0.070086138	8.7817148e-11	0.064221811	8.9106126e-11	0.86569205	False	True	powell	5.5958248	11
KIAA0753	0.30850908	2.6523569e-06	0.04821098	0.14455534	0.49872195	False	True	lbfgs	6.330974	67
KIAA0754	0.23454855	7.1401618e-11	0.058929306	7.2812772e-11	0.70652215	False	True	powell	6.0849661	46
KIAA0825	0.1769895	0.02816715	0.27172149	0.11031191	0.41280995	False	True	lbfgs	5.7214174	8
KIAA0895	0.14517795	0.0010902848	0.14627527	0.091062838	0.61639365	False	True	lbfgs	5.949437	30
KIAA0895L	0.32585102	6.2710529e-11	0.031493757	0.015703193	0.62695203	False	True	powell	6.3426535	69
KIAA0930	0.11889809	0.0073531405	0.61535582	1.0288073e-08	0.25839295	False	True	lbfgs	6.5562638	94
KIAA1107	0.034435433	0.052650071	0.4397038	0.13458198	0.33862872	False	True	lbfgs	5.6748349	9
KIAA1109	0.00015305643	0.028713252	0.45024938	0.06696664	0.45391767	False	True	lbfgs	6.0096988	41
KIAA1143	0.10520454	0.15976588	0.024149205	0.04122007	0.6696603	False	True	lbfgs	7.2293134	114
KIAA1191	0.042593705	0.030901882	0.00055989723	0.26610788	0.65983663	False	True	lbfgs	6.4524351	86
KIAA1210	0.00010724856	0.031719296	0.087123813	0.2345261	0.64652354	False	True	lbfgs	5.2727728	1
KIAA1211L	0.072869897	0.024746999	0.37251958	0.10320975	0.42665377	False	True	lbfgs	5.9981734	31
KIAA1217	0.26840687	0.0041616035	0.045244718	0.030837263	0.65134954	False	True	lbfgs	5.9234212	36
KIAA1257	6.2348827e-11	0.024567097	0.0721721	0.28051635	0.62274445	False	True	powell	5.6063102	8
KIAA1324	0.37137935	4.4851846e-11	0.0058946259	0.1961907	0.42653533	True	True	powell	6.0479702	26
KIAA1324L	0.39721757	0.02659287	0.18129458	0.00083971151	0.39405527	False	True	lbfgs	5.9046233	27
KIAA1328	0.1943402	0.042652151	0.18004782	0.055564829	0.527395	False	True	lbfgs	5.4616687	3
KIAA1522	0.10216562	0.00010919572	0.58264877	0.090595492	0.22448093	False	True	lbfgs	7.3286094	94
KIAA1549	0.079805343	0.089667271	0.16757949	0.086426112	0.57652178	False	True	lbfgs	5.7665344	24
KIAA1549L	0.029815866	2.3553646e-11	0.7119778	0.026652396	0.23155394	True	True	powell	5.3874374	6
KIAA1586	2.114867e-09	0.018734828	0.25588729	0.18044187	0.544936	False	True	powell	5.4438469	1
KIAA1614	0.13627306	0.019742123	0.14576765	0.0028655724	0.69535159	False	True	lbfgs	6.2992293	74
KIAA1671	0.52420545	0.0073270209	0.032011378	0.11920066	0.31725549	False	True	lbfgs	6.1131434	45
KIAA1755	4.8587757e-06	0.015750983	0.31957694	0.13776093	0.52690628	False	True	lbfgs	5.4340017	2
KIAA1841	0.2364062	5.0387497e-11	0.21110839	0.081615887	0.47086952	False	True	powell	6.1348491	49
KIAA1958	0.005381377	0.047336964	0.050296901	0.199158	0.69782676	False	True	lbfgs	5.8821857	36
KIAA2012	0.068642253	5.7305766e-11	0.36171831	0.030316178	0.53932326	False	True	powell	5.1916521	1
KIAA2013	0.24548618	4.5376938e-11	0.16209753	0.1392796	0.45313669	False	True	powell	7.230126	111
KIAA2026	0.068059459	0.071400693	0.31726897	0.010286933	0.53298394	False	True	lbfgs	6.2945611	65
KIDINS220	0.039284408	0.091610348	0.69327059	6.688861e-06	0.17582796	False	True	lbfgs	6.4988401	81
KIF11	0.25028845	8.8122717e-11	7.4016586e-11	0.018904174	0.73080738	False	True	powell	5.7703806	28
KIF12	0.3905864	6.3408098e-11	6.0987152e-11	6.1666643e-11	0.6094136	False	True	powell	5.9276485	27
KIF13A	0.28137832	5.6484503e-11	0.12213277	0.052778575	0.54371034	False	True	powell	6.9061913	100
KIF13B	0.41704468	9.158035e-11	5.7367376e-11	0.012676714	0.57027861	False	True	powell	6.2209138	55
KIF14	0.20303783	9.7153166e-10	0.034078605	0.02059228	0.74229128	False	True	powell	5.7862724	28
KIF15	0.037218545	0.019541224	0.12541131	0.072274226	0.74555469	False	True	lbfgs	5.780635	19
KIF16B	0.21934606	0.0086497025	0.13478084	0.098335727	0.53888767	False	True	lbfgs	6.5272783	84
KIF17	0.063688588	4.2646256e-11	0.37202223	0.14873379	0.41555539	False	True	powell	5.2696838	1
KIF18A	0.16460704	0.0013171234	0.086037573	0.11585006	0.6321882	False	True	lbfgs	5.7225404	18
KIF18B	0.11868169	0.0054829324	8.7657515e-11	9.0649256e-11	0.87583538	False	True	powell	5.9592383	35
KIF19	0.13692572	0.012285224	0.22157536	0.12060837	0.50860532	False	True	lbfgs	5.1263825	1
KIF1A	0.1342914	0.0063599534	0.67967572	2.1935114e-11	0.17967293	True	True	powell	5.8907059	28
KIF1B	0.015141299	0.0038340718	0.85044612	1.3138493e-11	0.13057851	False	True	powell	5.9176078	34
KIF1C	0.057858833	0.013037072	0.28433277	0.051547443	0.59322388	False	True	lbfgs	5.6565588	6
KIF20A	0.04069993	7.0377472e-11	0.17863105	0.12386878	0.65680024	False	True	powell	5.7972794	17
KIF20B	0.11406091	9.4478482e-11	0.017564353	1.0910483e-10	0.86837474	False	True	powell	5.7540184	26
KIF21A	0.073609828	0.019739442	0.77256028	3.668653e-06	0.13408678	False	True	lbfgs	6.514032	79
KIF21B	0.17856524	1.0517782e-10	0.27988807	0.13066865	0.41087804	False	True	powell	5.7173163	11
KIF22	0.13551635	0.05079981	0.069775974	0.19313785	0.55077002	False	True	lbfgs	6.1717749	57
KIF23	0.14728367	7.7586998e-11	0.082515556	7.7035144e-11	0.77020078	False	True	powell	6.0246214	40
KIF24	0.20610953	0.00066712998	0.20232168	0.14469527	0.44620638	False	True	lbfgs	5.21652	1
KIF25	0.14419472	5.3368113e-11	0.34172877	5.192014e-11	0.51407651	False	True	powell	5.3645157	3
KIF26A	0.17800131	0.021989561	0.22120334	0.075170437	0.50363536	False	True	lbfgs	5.7784402	19
KIF26B	0.14283266	0.01532379	0.079770122	0.19115947	0.57091395	True	True	lbfgs	5.4073892	9
KIF27	0.10660417	0.084485953	0.11272707	0.19350476	0.50267804	False	True	lbfgs	5.6525507	10
KIF2A	0.1740046	0.015056842	0.44685612	0.018431561	0.34565088	False	True	powell	6.4515403	82
KIF2B	0.067005485	0.00082827766	0.30849459	0.1124867	0.51118494	False	True	powell	5.3967482	1
KIF2C	0.11983871	0.02951496	0.033675173	0.0080329477	0.80893821	False	True	powell	6.0151181	40
KIF3A	0.05964239	1.6711935e-11	0.77436062	0.0077504743	0.15824652	False	True	powell	6.125136	43
KIF3B	0.1376222	0.00018991553	0.58626027	0.013216251	0.26271136	False	True	lbfgs	6.191957	54
KIF3C	0.10293387	0.0044298512	0.77822267	0.022141026	0.09227259	True	True	lbfgs	5.9651097	33
KIF4A	1.0564969e-07	0.021343776	0.18589444	0.14758549	0.64517619	False	True	lbfgs	5.8829861	32
KIF4B	0.027204172	0.044516415	0.10596698	0.10861066	0.71370178	False	True	lbfgs	5.3120438	1
KIF5A	0.018676374	0.020914184	0.84986933	0.022560364	0.087979745	True	True	lbfgs	5.6724182	19
KIF5B	0.21915032	0.045250974	0.20530285	0.16676126	0.3635346	False	True	lbfgs	6.9558373	92
KIF5C	0.027118803	0.0060510265	0.81666782	0.021557403	0.12860495	True	True	powell	5.9832589	26
KIF6	0.060542435	0.03377531	0.20856517	0.25084292	0.44627416	False	True	lbfgs	5.467776	2
KIF7	0.1438164	0.0060773967	0.27462588	0.18468593	0.39079439	False	True	lbfgs	5.7201879	10
KIF9	0.115869	4.9648201e-11	0.25644458	0.13708059	0.49060583	False	True	powell	5.8067881	17
KIFAP3	0.10909431	0.012955607	0.55173966	0.062720133	0.26349029	False	True	lbfgs	6.2071233	61
KIFBP	0.086289751	0.0042501829	0.47088304	4.4883489e-11	0.43857702	False	True	powell	6.4084307	77
KIFC1	0.074652686	9.3322881e-11	9.5557461e-11	9.405729e-11	0.92534731	False	True	powell	6.0613288	41
KIFC2	0.042567493	0.052050508	0.4401029	0.0028982253	0.46238088	False	True	lbfgs	6.7740417	93
KIFC3	0.28689332	0.013092262	0.042622717	0.045423078	0.61196862	False	True	lbfgs	6.3325571	64
KIN	0.010254704	0.12897065	0.042920618	0.35282649	0.46502754	False	True	lbfgs	5.7979469	22
KIR2DS1	0.13847522	0.070931018	0.28238012	0.00029713605	0.50791651	False	True	lbfgs	6.2794337	70
KIR2DS2	0.13058577	4.3051062e-11	0.34874385	0.099674382	0.420996	False	True	powell	5.7042107	23
KIR3DL1	0.096184262	6.2188572e-11	0.50054	0.045394874	0.35788086	False	True	powell	7.2772144	106
KIRREL1	0.18361596	5.0783514e-11	0.33548766	0.0009403681	0.47995602	False	True	powell	5.9953221	40
KIRREL2	0.20536579	0.0013417734	0.10017208	0.19917176	0.4939486	False	True	lbfgs	5.6154712	6
KIRREL3	0.084155918	0.014773141	0.31689279	0.15157926	0.4325989	False	True	lbfgs	5.5667031	4
KISS1	0.13107302	5.4550489e-11	0.088479377	0.23713401	0.54331359	False	True	powell	5.5813018	15
KISS1R	0.079907189	0.00060846339	0.19413752	0.13483243	0.5905144	True	True	lbfgs	5.5056288	12
KIT	0.30919509	0.00066000601	0.19535152	0.099906882	0.3948865	True	True	lbfgs	5.8110421	21
KITLG	0.35760854	0.0042091946	0.049939497	5.846032e-07	0.58824218	True	True	lbfgs	6.3312434	54
KIZ	0.17738326	1.5620577e-10	0.25062741	0.044239755	0.52774958	False	True	powell	6.044472	37
KL	0.24417287	9.9968168e-10	0.23809225	0.14018628	0.3775486	False	True	powell	5.099788	1
KLB	0.23486331	4.0657437e-11	0.23065734	0.15864866	0.37583069	True	True	powell	5.6869322	6
KLC1	0.11150273	0.001008693	0.7292298	0.041173601	0.11708517	False	True	lbfgs	7.1461852	109
KLC2	0.056932666	0.0099600546	0.28337273	0.15791642	0.49181813	False	True	lbfgs	6.8830873	111
KLC3	0.21179706	3.1248266e-10	7.9022273e-11	7.9504858e-11	0.78820294	False	True	powell	5.9486679	35
KLC4	0.054720638	0.0057708863	0.01305551	0.28886152	0.63759145	False	True	lbfgs	5.777257	23
KLF1	0.08344392	8.7854561e-11	0.21681814	0.065985874	0.63375206	False	True	powell	5.4026471	1
KLF10	0.14991525	0.0033560836	0.21900175	0.000846158	0.62688076	True	True	lbfgs	6.1941954	58
KLF11	0.010645773	0.012720408	0.043567164	0.18105574	0.75201091	False	True	lbfgs	6.0864354	45
KLF12	0.09917337	0.023726131	0.31803419	0.18159034	0.37747597	False	True	lbfgs	5.5104815	6
KLF13	0.030431261	0.0094128755	0.17201003	0.16598506	0.62216077	False	True	lbfgs	6.4679069	80
KLF14	0.13359892	0.029374385	0.14675251	0.14706685	0.54320733	False	True	lbfgs	5.2492925	0
KLF15	0.20875753	0.060560199	0.12325305	0.19744765	0.40998158	False	True	powell	5.6445857	12
KLF16	0.081477434	3.6249281e-11	0.34293972	0.23155376	0.34402909	False	True	powell	7.4660307	116
KLF17	0.15031606	0.0080280282	0.3157618	0.070310203	0.4555839	False	True	lbfgs	5.4927075	3
KLF18	0.17363542	4.699292e-11	0.21425977	0.14308595	0.46901886	False	True	powell	5.0628938	1
KLF2	0.15746894	4.2576304e-11	0.41678422	5.593784e-11	0.42574684	False	True	powell	6.8230234	88
KLF3	0.24952357	3.9819152e-11	0.18006105	0.17383513	0.39658025	False	True	powell	6.9225774	96
KLF4	0.32556645	6.955656e-11	0.0043048066	6.7025115e-11	0.67012874	False	True	powell	6.4901951	69
KLF5	0.25322047	0.00024440611	0.49833527	0.017055527	0.23114433	False	True	lbfgs	7.2192949	80
KLF6	0.21476087	7.4175853e-08	0.053402883	0.1019166	0.62991956	False	True	lbfgs	7.3075341	106
KLF7	0.31432094	6.4692799e-11	0.042007471	0.030576933	0.61309466	False	True	powell	6.3056461	69
KLF8	0.082418376	0.078351423	0.13626772	0.20907097	0.49389151	False	True	lbfgs	5.5317863	10
KLF9	0.17448616	0.14182949	0.15032475	0.0015533309	0.53180627	False	True	lbfgs	5.8894948	35
KLHDC1	0.15669123	0.034452444	0.22461341	0.18756288	0.39668005	False	True	lbfgs	5.7541614	11
KLHDC10	0.1951484	0.012152976	0.12551415	0.0082875515	0.65889692	False	True	lbfgs	6.5913562	86
KLHDC2	0.21797004	0.010021444	0.13403172	0.15586511	0.48211168	False	True	lbfgs	6.5379023	81
KLHDC3	0.13237507	0.010631832	0.50967174	0.0035990677	0.34372229	False	True	lbfgs	7.0444761	109
KLHDC4	0.34639159	8.983236e-11	6.752869e-11	6.915699e-10	0.65360841	False	True	powell	6.1244768	49
KLHDC7A	0.16494261	0.020162814	0.10516385	0.10410839	0.60562233	False	True	lbfgs	5.3444065	4
KLHDC7B	0.026859077	0.03836299	0.12390624	1.2057835e-06	0.81087049	True	True	lbfgs	5.6893607	13
KLHDC8A	0.12633128	4.9284825e-11	0.23529979	0.15429243	0.4840765	False	True	powell	5.5844452	4
KLHDC8B	0.25524081	1.4882556e-09	0.13864399	6.1096182e-11	0.6061152	False	True	powell	6.3312391	74
KLHDC9	0.27299544	5.8945419e-11	0.16207214	0.12068365	0.44424877	False	True	powell	5.8269134	19
KLHL1	0.071736111	0.019050889	0.36307842	0.2076328	0.33850178	False	True	lbfgs	5.4549568	1
KLHL10	0.17357761	5.3635963e-11	0.25545201	0.17163948	0.39933091	False	True	powell	5.4338774	1
