rank	interaction_name	interaction_name_2	pathway_name	annotation	site	direction	ligand	receptor	ligand_subunits	receptor_subunits	ligand_aoi_code	receptor_aoi_code	table	n	rho	abs_rho	p_raw	n_detected_both	frac_detected_both	rho_detected_only	p_detected_only	delta_vs_primary	sensitivity_status	ligand_detection	receptor_detection	ligand_secreted_type	ligand_transmembrane	receptor_transmembrane	evidence
122	COL1A2_ITGA11_ITGB1	COL1A2 - (ITGA11+ITGB1)	COLLAGEN	ECM-Receptor	brain	ligand_tumour__receptor_immune	COL1A2	ITGA11_ITGB1	COL1A2	ITGA11;ITGB1	LB	TIME-B	exploratory	8	-0.261904761904762	0.261904761904762	0.5309228615658009	4	0.5				below_min_n (4 < 6)	COL1A2:27/27	ITGA11:4/8;ITGB1:8/8	secreted	False	True	KEGG: hsa04512
123	FN1_ITGA4_ITGB1	FN1 - (ITGA4+ITGB1)	FN1	ECM-Receptor	lung	ligand_tumour__receptor_immune	FN1	ITGA4_ITGB1	FN1	ITGA4;ITGB1	L	TIME-L	exploratory	13	0.2582417582417582	0.2582417582417582	0.3942840173973615	12	0.9230769230769231	0.6013986013986015	0.03858845292201946	0.34315684315684325	fitted	FN1:29/30	ITGA4:15/15;ITGB1:15/15	secreted	False	True	KEGG: hsa04512
124	SEMA3G_NRP2_PLXNA3	SEMA3G - (NRP2+PLXNA3)	SEMA3	Secreted Signaling	lung	ligand_immune__receptor_tumour	SEMA3G	NRP2_PLXNA3	SEMA3G	NRP2;PLXNA3	TIME-L	L	exploratory	13	0.2582417582417582	0.2582417582417582	0.3942840173973615	5	0.38461538461538464				below_min_n (5 < 6)	SEMA3G:11/15	NRP2:15/30;PLXNA3:21/30			True	PMID: 27533782
125	ICAM1_ITGAL_ITGB2	ICAM1 - (ITGAL+ITGB2)	ICAM	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	ICAM1	ITGAL_ITGB2	ICAM1	ITGAL;ITGB2	L	TIME-L	exploratory	13	0.25274725274725274	0.25274725274725274	0.40477407127094645	12	0.9230769230769231	0.1958041958041958	0.5419358857313173	-0.05694305694305693	fitted	ICAM1:29/30	ITGAL:14/15;ITGB2:15/15		True	True	KEGG: hsa04514
126	SEMA3G_NRP2_PLXNA2	SEMA3G - (NRP2+PLXNA2)	SEMA3	Secreted Signaling	lung	ligand_immune__receptor_tumour	SEMA3G	NRP2_PLXNA2	SEMA3G	NRP2;PLXNA2	TIME-L	L	exploratory	13	0.25274725274725274	0.25274725274725274	0.40477407127094645	6	0.46153846153846156	-0.7142857142857143	0.11078717201166179	-0.967032967032967	fitted	SEMA3G:11/15	NRP2:15/30;PLXNA2:29/30			True	PMID: 27533782
127	COL9A2_ITGA2_ITGB1	COL9A2 - (ITGA2+ITGB1)	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL9A2	ITGA2_ITGB1	COL9A2	ITGA2;ITGB1	TIME-L	L	exploratory	13	-0.24725274725274726	0.24725274725274726	0.4154051197255381	6	0.46153846153846156	-0.4285714285714286	0.3965014577259473	-0.18131868131868134	fitted	COL9A2:8/15	ITGA2:25/30;ITGB1:30/30	secreted	False	True	KEGG: hsa04512
128	COL1A1_ITGA3_ITGB1	COL1A1 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	brain	ligand_tumour__receptor_immune	COL1A1	ITGA3_ITGB1	COL1A1	ITGA3;ITGB1	LB	TIME-B	exploratory	8	0.2380952380952381	0.2380952380952381	0.5701563208157682	6	0.75	-0.48571428571428577	0.3287230320699708	-0.7238095238095239	fitted	COL1A1:25/27	ITGA3:6/8;ITGB1:8/8	secreted	False	True	KEGG: hsa04512
129	LAMA5_ITGA6_ITGB4	LAMA5 - (ITGA6+ITGB4)	LAMININ	ECM-Receptor	brain	ligand_tumour__receptor_immune	LAMA5	ITGA6_ITGB4	LAMA5	ITGA6;ITGB4	LB	TIME-B	exploratory	8	-0.2380952380952381	0.2380952380952381	0.5701563208157682	5	0.625				below_min_n (5 < 6)	LAMA5:26/27	ITGA6:7/8;ITGB4:6/8			True	KEGG: hsa04512
130	COL6A2_ITGA1_ITGB1	COL6A2 - (ITGA1+ITGB1)	COLLAGEN	ECM-Receptor	brain	ligand_tumour__receptor_immune	COL6A2	ITGA1_ITGB1	COL6A2	ITGA1;ITGB1	LB	TIME-B	exploratory	8	-0.2380952380952381	0.2380952380952381	0.5701563208157682	4	0.5				below_min_n (4 < 6)	COL6A2:20/27	ITGA1:5/8;ITGB1:8/8	secreted	False	True	KEGG: hsa04512
131	COL6A1_ITGA1_ITGB1	COL6A1 - (ITGA1+ITGB1)	COLLAGEN	ECM-Receptor	brain	ligand_tumour__receptor_immune	COL6A1	ITGA1_ITGB1	COL6A1	ITGA1;ITGB1	LB	TIME-B	exploratory	8	-0.2380952380952381	0.2380952380952381	0.5701563208157682	5	0.625				below_min_n (5 < 6)	COL6A1:27/27	ITGA1:5/8;ITGB1:8/8	secreted	False	True	KEGG: hsa04512
132	COL1A1_ITGA3_ITGB1	COL1A1 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL1A1	ITGA3_ITGB1	COL1A1	ITGA3;ITGB1	TIME-B	LB	exploratory	8	0.2380952380952381	0.2380952380952381	0.5701563208157682	8	1.0	0.2380952380952381	0.5701563208157682	0.0	fitted	COL1A1:8/8	ITGA3:26/27;ITGB1:26/27	secreted	False	True	KEGG: hsa04512
133	FN1_ITGAV_ITGB1	FN1 - (ITGAV+ITGB1)	FN1	ECM-Receptor	brain	ligand_tumour__receptor_immune	FN1	ITGAV_ITGB1	FN1	ITGAV;ITGB1	LB	TIME-B	exploratory	8	0.2380952380952381	0.2380952380952381	0.5701563208157682	8	1.0	0.2380952380952381	0.5701563208157682	0.0	fitted	FN1:23/27	ITGAV:8/8;ITGB1:8/8	secreted	False	True	KEGG: hsa04512
134	SPP1_ITGAV_ITGB5	SPP1 - (ITGAV+ITGB5)	SPP1	Secreted Signaling	brain	ligand_tumour__receptor_immune	SPP1	ITGAV_ITGB5	SPP1	ITGAV;ITGB5	LB	TIME-B	exploratory	8	0.2380952380952381	0.2380952380952381	0.5701563208157682	5	0.625				below_min_n (5 < 6)	SPP1:21/27	ITGAV:8/8;ITGB5:6/8	cytokine	False	True	PMID: 21907263
135	ITGAV_ITGB1_ADGRE5	(ITGAV+ITGB1) - ADGRE5	ADGRE	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	ITGAV_ITGB1	ADGRE5	ITGAV;ITGB1	ADGRE5	L	TIME-L	exploratory	13	0.23626373626373626	0.23626373626373626	0.4370835438311815	13	1.0	0.23626373626373626	0.4370835438311815	0.0	fitted	ITGAV:30/30;ITGB1:30/30	ADGRE5:15/15		True	True	PMID: 31462748
136	IFNA10_IFNAR1_IFNAR2	IFNA10 - (IFNAR1+IFNAR2)	IFN-I	Secreted Signaling	lung	ligand_immune__receptor_tumour	IFNA13	IFNAR1_IFNAR2	IFNA13	IFNAR1;IFNAR2	TIME-L	L	exploratory	13	-0.23626373626373626	0.23626373626373626	0.4370835438311815	3	0.23076923076923078				below_min_n (3 < 6)	IFNA13:8/15	IFNAR1:19/30;IFNAR2:30/30			True	KEGG: hsa04060
137	WNT8A_FZD6_LRP5	WNT8A - (FZD6+LRP5)	WNT	Secreted Signaling	lung	ligand_immune__receptor_tumour	WNT8A	FZD6_LRP5	WNT8A	FZD6;LRP5	TIME-L	L	exploratory	13	0.23076923076923078	0.23076923076923078	0.4481273823153657	11	0.8461538461538461	0.20000000000000004	0.5554454421055853	-0.030769230769230743	fitted	WNT8A:15/15	FZD6:26/30;LRP5:29/30	cellsignal_wnt	False	True	KEGG: hsa04310; PMID: 23209147
138	COL4A1_ITGA11_ITGB1	COL4A1 - (ITGA11+ITGB1)	COLLAGEN	ECM-Receptor	lung	ligand_tumour__receptor_immune	COL4A1	ITGA11_ITGB1	COL4A1	ITGA11;ITGB1	L	TIME-L	exploratory	13	-0.23076923076923078	0.23076923076923078	0.4481273823153657	2	0.15384615384615385				below_min_n (2 < 6)	COL4A1:18/30	ITGA11:8/15;ITGB1:15/15	secreted	False	True	KEGG: hsa04512
139	LAMB2_ITGA2_ITGB1	LAMB2 - (ITGA2+ITGB1)	LAMININ	ECM-Receptor	lung	ligand_immune__receptor_tumour	LAMB2	ITGA2_ITGB1	LAMB2	ITGA2;ITGB1	TIME-L	L	exploratory	13	0.23076923076923078	0.23076923076923078	0.4481273823153657	11	0.8461538461538461	0.3090909090909091	0.3550284397015072	0.0783216783216783	fitted	LAMB2:14/15	ITGA2:25/30;ITGB1:30/30			True	KEGG: hsa04512
140	THBS2_ITGA3_ITGB1	THBS2 - (ITGA3+ITGB1)	THBS	ECM-Receptor	lung	ligand_immune__receptor_tumour	THBS2	ITGA3_ITGB1	THBS2	ITGA3;ITGB1	TIME-L	L	exploratory	13	-0.22527472527472525	0.22527472527472525	0.45930514272500567	12	0.9230769230769231	-0.013986013986013986	0.9655902689187796	0.21128871128871127	fitted	THBS2:14/15	ITGA3:30/30;ITGB1:30/30		False	True	KEGG: hsa04512
141	SEMA3C_NRP2_PLXNA1	SEMA3C - (NRP2+PLXNA1)	SEMA3	Secreted Signaling	lung	ligand_tumour__receptor_immune	SEMA3C	NRP2_PLXNA1	SEMA3C	NRP2;PLXNA1	L	TIME-L	exploratory	13	0.22527472527472525	0.22527472527472525	0.45930514272500567	3	0.23076923076923078				below_min_n (3 < 6)	SEMA3C:17/30	NRP2:12/15;PLXNA1:11/15	secreted	False	True	PMID: 27533782
142	FN1_ITGA3_ITGB1	FN1 - (ITGA3+ITGB1)	FN1	ECM-Receptor	lung	ligand_immune__receptor_tumour	FN1	ITGA3_ITGB1	FN1	ITGA3;ITGB1	TIME-L	L	exploratory	13	-0.22527472527472525	0.22527472527472525	0.45930514272500567	13	1.0	-0.22527472527472525	0.45930514272500567	0.0	fitted	FN1:15/15	ITGA3:30/30;ITGB1:30/30	secreted	False	True	KEGG: hsa04512
143	SEMA4A_NRP1_PLXNA1	SEMA4A - (NRP1+PLXNA1)	SEMA4	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	SEMA4A	NRP1_PLXNA1	SEMA4A	NRP1;PLXNA1	TIME-L	L	exploratory	13	-0.21978021978021978	0.21978021978021978	0.4706148514721426	6	0.46153846153846156	-0.028571428571428574	0.9571545189504373	0.1912087912087912	fitted	SEMA4A:13/15	NRP1:24/30;PLXNA1:26/30		True	True	PMID: 27533782
144	COL6A1_ITGA3_ITGB1	COL6A1 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	brain	ligand_tumour__receptor_immune	COL6A1	ITGA3_ITGB1	COL6A1	ITGA3;ITGB1	LB	TIME-B	exploratory	8	0.2142857142857143	0.2142857142857143	0.6103444156452668	6	0.75	-0.14285714285714288	0.7871720116618076	-0.3571428571428572	fitted	COL6A1:27/27	ITGA3:6/8;ITGB1:8/8	secreted	False	True	KEGG: hsa04512
145	COL6A3_ITGA2_ITGB1	COL6A3 - (ITGA2+ITGB1)	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL6A3	ITGA2_ITGB1	COL6A3	ITGA2;ITGB1	TIME-B	LB	exploratory	8	0.2142857142857143	0.2142857142857143	0.6103444156452668	4	0.5				below_min_n (4 < 6)	COL6A3:8/8	ITGA2:15/27;ITGB1:26/27	secreted	False	True	KEGG: hsa04512
146	WNT10A_FZD6_LRP6	WNT10A - (FZD6+LRP6)	WNT	Secreted Signaling	brain	ligand_immune__receptor_tumour	WNT10A	FZD6_LRP6	WNT10A	FZD6;LRP6	TIME-B	LB	exploratory	8	0.2142857142857143	0.2142857142857143	0.6103444156452668	4	0.5				below_min_n (4 < 6)	WNT10A:4/8	FZD6:20/27;LRP6:21/27	secreted	False	True	KEGG: hsa04310; PMID: 23209147
147	THBS1_ITGA3_ITGB1	THBS1 - (ITGA3+ITGB1)	THBS	ECM-Receptor	brain	ligand_immune__receptor_tumour	THBS1	ITGA3_ITGB1	THBS1	ITGA3;ITGB1	TIME-B	LB	exploratory	8	0.2142857142857143	0.2142857142857143	0.6103444156452668	8	1.0	0.2142857142857143	0.6103444156452668	0.0	fitted	THBS1:8/8	ITGA3:26/27;ITGB1:26/27		False	True	KEGG: hsa04512
148	IGF1_ITGA6_ITGB4	IGF1 - (ITGA6+ITGB4)	IGF	Secreted Signaling	brain	ligand_immune__receptor_tumour	IGF1	ITGA6_ITGB4	IGF1	ITGA6;ITGB4	TIME-B	LB	exploratory	8	-0.2142857142857143	0.2142857142857143	0.6103444156452668	2	0.25				below_min_n (2 < 6)	IGF1:5/8	ITGA6:15/27;ITGB4:22/27	growth factor	False	True	PMID: 28190785; PMID: 28873464
149	LAMC3_ITGA6_ITGB4	LAMC3 - (ITGA6+ITGB4)	LAMININ	ECM-Receptor	brain	ligand_immune__receptor_tumour	LAMC3	ITGA6_ITGB4	LAMC3	ITGA6;ITGB4	TIME-B	LB	exploratory	8	-0.2142857142857143	0.2142857142857143	0.6103444156452668	2	0.25				below_min_n (2 < 6)	LAMC3:5/8	ITGA6:15/27;ITGB4:22/27			True	KEGG: hsa04512
150	SEMA4A_NRP1_PLXNA3	SEMA4A - (NRP1+PLXNA3)	SEMA4	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	SEMA4A	NRP1_PLXNA3	SEMA4A	NRP1;PLXNA3	TIME-L	L	exploratory	13	-0.21428571428571427	0.21428571428571427	0.48205445470236835	5	0.38461538461538464				below_min_n (5 < 6)	SEMA4A:13/15	NRP1:24/30;PLXNA3:21/30		True	True	PMID: 27533782
151	SEMA3C_NRP2_PLXNA2	SEMA3C - (NRP2+PLXNA2)	SEMA3	Secreted Signaling	lung	ligand_tumour__receptor_immune	SEMA3C	NRP2_PLXNA2	SEMA3C	NRP2;PLXNA2	L	TIME-L	exploratory	13	0.2087912087912088	0.2087912087912088	0.49362181935688504	4	0.3076923076923077				below_min_n (4 < 6)	SEMA3C:17/30	NRP2:12/15;PLXNA2:15/15	secreted	False	True	PMID: 27533782
152	FN1_ITGAV_ITGB1	FN1 - (ITGAV+ITGB1)	FN1	ECM-Receptor	lung	ligand_tumour__receptor_immune	FN1	ITGAV_ITGB1	FN1	ITGAV;ITGB1	L	TIME-L	exploratory	13	0.2087912087912088	0.2087912087912088	0.49362181935688504	12	0.9230769230769231	0.46153846153846156	0.13094806950717272	0.25274725274725274	fitted	FN1:29/30	ITGAV:15/15;ITGB1:15/15	secreted	False	True	KEGG: hsa04512
153	LAMC2_ITGA6_ITGB1	LAMC2 - (ITGA6+ITGB1)	LAMININ	ECM-Receptor	lung	ligand_tumour__receptor_immune	LAMC2	ITGA6_ITGB1	LAMC2	ITGA6;ITGB1	L	TIME-L	exploratory	13	0.19807446523706262	0.19807446523706262	0.5165425215524555	9	0.6923076923076923	0.16666666666666669	0.668231040071504	-0.03140779857039594	fitted	LAMC2:27/30	ITGA6:12/15;ITGB1:15/15			True	KEGG: hsa04512
154	LAMA3_ITGA6_ITGB1	LAMA3 - (ITGA6+ITGB1)	LAMININ	ECM-Receptor	lung	ligand_tumour__receptor_immune	LAMA3	ITGA6_ITGB1	LAMA3	ITGA6;ITGB1	L	TIME-L	exploratory	13	-0.19780219780219782	0.19780219780219782	0.51713091148483	4	0.3076923076923077				below_min_n (4 < 6)	LAMA3:18/30	ITGA6:12/15;ITGB1:15/15	secreted	False	True	KEGG: hsa04512
