gene	alias	aoi_label	aoi_code	q3	quantum	implied_counts	counts_reliable	n_genes_sharing_value	negprobe_implied_counts	assessable_in_compartment
CD274	PD-L1	LB34	LB	45.049999999999997	0.93999999999999773	47.925531914893732	True	353	37.329787234042648	True
CD276	B7-H3	LB34	LB	107.94	0.93999999999999773	114.82978723404283	True	47	37.329787234042648	True
CTLA4	CTLA-4	LB34	LB	36.600000000000001	0.93999999999999773	38.936170212766051	True	398	37.329787234042648	False
HAVCR2	TIM-3	LB34	LB	37.539999999999999	0.93999999999999773	39.936170212766051	True	386	37.329787234042648	False
IDO1	IDO1	LB34	LB	38.479999999999997	0.93999999999999773	40.936170212766051	True	400	37.329787234042648	False
LAG3	LAG-3	LB34	LB	36.600000000000001	0.93999999999999773	38.936170212766051	True	398	37.329787234042648	False
PDCD1	PD-1	LB34	LB	73.209999999999994	0.93999999999999773	77.882978723404435	True	117	37.329787234042648	True
TIGIT	TIGIT	LB34	LB	43.170000000000002	0.93999999999999773	45.925531914893732	True	326	37.329787234042648	False
VSIR	VISTA	LB34	LB	82.599999999999994	0.93999999999999773	87.872340425532116	True	86	37.329787234042648	False
CD274	PD-L1	LB35	LB	91.040000000000006	11.379999999999995	8.0000000000000036	True	1089	2.3497363796133577	True
CD276	B7-H3	LB35	LB	79.659999999999997	11.379999999999995	7.0000000000000027	True	1519	2.3497363796133577	True
CTLA4	CTLA-4	LB35	LB	79.659999999999997	11.379999999999995	7.0000000000000027	True	1519	2.3497363796133577	False
HAVCR2	TIM-3	LB35	LB	45.520000000000003	11.379999999999995	4.0000000000000018	True	2607	2.3497363796133577	False
IDO1	IDO1	LB35	LB	102.42	11.379999999999995	9.0000000000000036	True	883	2.3497363796133577	False
LAG3	LAG-3	LB35	LB	56.899999999999999	11.379999999999995	5.0000000000000018	True	2222	2.3497363796133577	False
PDCD1	PD-1	LB35	LB	68.280000000000001	11.379999999999995	6.0000000000000027	True	1850	2.3497363796133577	True
TIGIT	TIGIT	LB35	LB	56.899999999999999	11.379999999999995	5.0000000000000018	True	2222	2.3497363796133577	False
VSIR	VISTA	LB35	LB	102.42	11.379999999999995	9.0000000000000036	True	883	2.3497363796133577	False
CD274	PD-L1	LB37	LB	79.269999999999996	0.78000000000000114	101.62820512820497	True	121	57.435897435897346	True
CD276	B7-H3	LB37	LB	117.73	0.78000000000000114	150.93589743589723	True	45	57.435897435897346	True
CTLA4	CTLA-4	LB37	LB	42.380000000000003	0.78000000000000114	54.333333333333258	True	206	57.435897435897346	False
HAVCR2	TIM-3	LB37	LB	55.719999999999999	0.78000000000000114	71.435897435897331	True	303	57.435897435897346	False
IDO1	IDO1	LB37	LB	37.670000000000002	0.78000000000000114	48.294871794871725	True	114	57.435897435897346	False
LAG3	LAG-3	LB37	LB	34.530000000000001	0.78000000000000114	44.26923076923071	True	74	57.435897435897346	False
PDCD1	PD-1	LB37	LB	83.189999999999998	0.78000000000000114	106.65384615384599	True	92	57.435897435897346	True
TIGIT	TIGIT	LB37	LB	60.43	0.78000000000000114	77.474358974358864	True	254	57.435897435897346	False
VSIR	VISTA	LB37	LB	42.380000000000003	0.78000000000000114	54.333333333333258	True	206	57.435897435897346	False
CD274	PD-L1	LB40	LB	281.74000000000001	1.2300000000000004	229.05691056910561	True	5	37.601626016260148	True
CD276	B7-H3	LB40	LB	115.65000000000001	1.2300000000000004	94.024390243902417	True	63	37.601626016260148	True
CTLA4	CTLA-4	LB40	LB	72.590000000000003	1.2300000000000004	59.016260162601611	True	463	37.601626016260148	False
HAVCR2	TIM-3	LB40	LB	76.280000000000001	1.2300000000000004	62.016260162601604	True	516	37.601626016260148	False
IDO1	IDO1	LB40	LB	70.129999999999995	1.2300000000000004	57.016260162601604	True	488	37.601626016260148	False
LAG3	LAG-3	LB40	LB	57.82	1.2300000000000004	47.008130081300799	True	282	37.601626016260148	False
PDCD1	PD-1	LB40	LB	129.18000000000001	1.2300000000000004	105.0243902439024	True	27	37.601626016260148	True
TIGIT	TIGIT	LB40	LB	71.359999999999999	1.2300000000000004	58.016260162601604	True	467	37.601626016260148	False
VSIR	VISTA	LB40	LB	62.75	1.2300000000000004	51.016260162601611	True	366	37.601626016260148	False
CD274	PD-L1	LB44	LB	65.829999999999998	0.70000000000000284	94.042857142856761	True	145	58.271428571428331	True
CD276	B7-H3	LB44	LB	350.16000000000003	0.70000000000000284	500.22857142856941	True	2	58.271428571428331	True
CTLA4	CTLA-4	LB44	LB	37.82	0.70000000000000284	54.028571428571212	True	201	58.271428571428331	False
HAVCR2	TIM-3	LB44	LB	51.119999999999997	0.70000000000000284	73.028571428571126	True	282	58.271428571428331	False
IDO1	IDO1	LB44	LB	40.619999999999997	0.70000000000000284	58.02857142857119	True	236	58.271428571428331	False
LAG3	LAG-3	LB44	LB	43.420000000000002	0.70000000000000284	62.028571428571176	True	297	58.271428571428331	False
PDCD1	PD-1	LB44	LB	49.719999999999999	0.70000000000000284	71.028571428571141	True	255	58.271428571428331	True
TIGIT	TIGIT	LB44	LB	39.920000000000002	0.70000000000000284	57.028571428571198	True	209	58.271428571428331	False
VSIR	VISTA	LB44	LB	205.19999999999999	0.70000000000000284	293.14285714285592	True	7	58.271428571428331	False
CD274	PD-L1	TBME01	TBME	118.06999999999999	1.4200000000000017	83.147887323943564	True	88	31.190140845070385	False
CD276	B7-H3	TBME01	TBME	137.99000000000001	1.4200000000000017	97.176056338028062	True	42	31.190140845070385	True
CTLA4	CTLA-4	TBME01	TBME	69.700000000000003	1.4200000000000017	49.084507042253463	True	519	31.190140845070385	False
HAVCR2	TIM-3	TBME01	TBME	120.92	1.4200000000000017	85.154929577464685	True	69	31.190140845070385	False
IDO1	IDO1	TBME01	TBME	81.079999999999998	1.4200000000000017	57.098591549295705	True	334	31.190140845070385	False
LAG3	LAG-3	TBME01	TBME	116.65000000000001	1.4200000000000017	82.147887323943564	True	71	31.190140845070385	False
PDCD1	PD-1	TBME01	TBME	65.439999999999998	1.4200000000000017	46.084507042253463	True	492	31.190140845070385	False
TIGIT	TIGIT	TBME01	TBME	58.32	1.4200000000000017	41.070422535211222	True	425	31.190140845070385	False
VSIR	VISTA	TBME01	TBME	96.730000000000004	1.4200000000000017	68.119718309859081	True	175	31.190140845070385	True
CD274	PD-L1	TBME02	TBME	85.730000000000004	0.75999999999999801	112.80263157894767	True	108	50.934210526315923	False
CD276	B7-H3	TBME02	TBME	120.63	0.75999999999999801	158.72368421052673	True	38	50.934210526315923	True
CTLA4	CTLA-4	TBME02	TBME	75.109999999999999	0.75999999999999801	98.828947368421311	True	143	50.934210526315923	False
HAVCR2	TIM-3	TBME02	TBME	97.870000000000005	0.75999999999999801	128.77631578947404	True	65	50.934210526315923	False
IDO1	IDO1	TBME02	TBME	49.310000000000002	0.75999999999999801	64.881578947368595	True	253	50.934210526315923	False
LAG3	LAG-3	TBME02	TBME	48.560000000000002	0.75999999999999801	63.894736842105431	True	273	50.934210526315923	False
PDCD1	PD-1	TBME02	TBME	66.760000000000005	0.75999999999999801	87.842105263158132	True	180	50.934210526315923	False
TIGIT	TIGIT	TBME02	TBME	47.799999999999997	0.75999999999999801	62.894736842105424	True	256	50.934210526315923	False
VSIR	VISTA	TBME02	TBME	153.25	0.75999999999999801	201.6447368421058	True	18	50.934210526315923	True
CD274	PD-L1	TBME03	TBME	107.59999999999999	2.7599999999999909	38.98550724637694	True	220	20.449275362318907	False
CD276	B7-H3	TBME03	TBME	137.94	2.7599999999999909	49.978260869565382	True	62	20.449275362318907	True
CTLA4	CTLA-4	TBME03	TBME	74.489999999999995	2.7599999999999909	26.989130434782695	True	800	20.449275362318907	False
HAVCR2	TIM-3	TBME03	TBME	66.209999999999994	2.7599999999999909	23.989130434782684	True	912	20.449275362318907	False
IDO1	IDO1	TBME03	TBME	52.420000000000002	2.7599999999999909	18.99275362318847	True	746	20.449275362318907	False
LAG3	LAG-3	TBME03	TBME	77.25	2.7599999999999909	27.989130434782702	True	738	20.449275362318907	False
PDCD1	PD-1	TBME03	TBME	124.15000000000001	2.7599999999999909	44.981884057971165	True	91	20.449275362318907	False
TIGIT	TIGIT	TBME03	TBME	85.519999999999996	2.7599999999999909	30.985507246376912	True	561	20.449275362318907	False
VSIR	VISTA	TBME03	TBME	115.87	2.7599999999999909	41.981884057971158	True	155	20.449275362318907	True
CD274	PD-L1	TBME04	TBME	96.890000000000001	0.8399999999999892	115.34523809523958	True	160	78.952380952381958	False
CD276	B7-H3	TBME04	TBME	107.75	0.8399999999999892	128.27380952381117	True	84	78.952380952381958	True
CTLA4	CTLA-4	TBME04	TBME	70.159999999999997	0.8399999999999892	83.523809523810598	True	361	78.952380952381958	False
HAVCR2	TIM-3	TBME04	TBME	85.200000000000003	0.8399999999999892	101.42857142857274	True	253	78.952380952381958	False
IDO1	IDO1	TBME04	TBME	48.439999999999998	0.8399999999999892	57.666666666667403	True	85	78.952380952381958	False
LAG3	LAG-3	TBME04	TBME	60.969999999999999	0.8399999999999892	72.583333333334267	True	270	78.952380952381958	False
PDCD1	PD-1	TBME04	TBME	57.630000000000003	0.8399999999999892	68.607142857143742	True	191	78.952380952381958	False
TIGIT	TIGIT	TBME04	TBME	72.670000000000002	0.8399999999999892	86.511904761905882	True	349	78.952380952381958	False
VSIR	VISTA	TBME04	TBME	133.63999999999999	0.8399999999999892	159.09523809524012	True	14	78.952380952381958	True
CD274	PD-L1	TBME05	TBME	88.310000000000002	0.90999999999999659	97.043956043956413	True	142	53.725274725274929	False
CD276	B7-H3	TBME05	TBME	127.45999999999999	0.90999999999999659	140.06593406593458	True	26	53.725274725274929	True
CTLA4	CTLA-4	TBME05	TBME	55.539999999999999	0.90999999999999659	61.032967032967264	True	329	53.725274725274929	False
HAVCR2	TIM-3	TBME05	TBME	70.099999999999994	0.90999999999999659	77.032967032967321	True	241	53.725274725274929	False
IDO1	IDO1	TBME05	TBME	57.359999999999999	0.90999999999999659	63.032967032967271	True	326	53.725274725274929	False
LAG3	LAG-3	TBME05	TBME	63.729999999999997	0.90999999999999659	70.032967032967292	True	314	53.725274725274929	False
PDCD1	PD-1	TBME05	TBME	58.270000000000003	0.90999999999999659	64.032967032967278	True	335	53.725274725274929	False
TIGIT	TIGIT	TBME05	TBME	56.450000000000003	0.90999999999999659	62.032967032967271	True	286	53.725274725274929	False
VSIR	VISTA	TBME05	TBME	97.420000000000002	0.90999999999999659	107.05494505494546	True	90	53.725274725274929	True
CD274	PD-L1	TBME06	TBME	99.819999999999993	1.0999999999999943	90.745454545455004	True	88	33.29090909090926	False
CD276	B7-H3	TBME06	TBME	171.12	1.0999999999999943	155.56363636363716	True	17	33.29090909090926	True
CTLA4	CTLA-4	TBME06	TBME	74.590000000000003	1.0999999999999943	67.809090909091267	True	185	33.29090909090926	False
HAVCR2	TIM-3	TBME06	TBME	76.780000000000001	1.0999999999999943	69.800000000000367	True	157	33.29090909090926	False
IDO1	IDO1	TBME06	TBME	48.259999999999998	1.0999999999999943	43.872727272727495	True	406	33.29090909090926	False
LAG3	LAG-3	TBME06	TBME	38.390000000000001	1.0999999999999943	34.900000000000183	True	284	33.29090909090926	False
PDCD1	PD-1	TBME06	TBME	55.939999999999998	1.0999999999999943	50.854545454545715	True	315	33.29090909090926	False
TIGIT	TIGIT	TBME06	TBME	44.969999999999999	1.0999999999999943	40.881818181818389	True	378	33.29090909090926	False
VSIR	VISTA	TBME06	TBME	134.91999999999999	1.0999999999999943	122.65454545454608	True	32	33.29090909090926	True
CD274	PD-L1	TBME07	TBME	47.090000000000003	3.1399999999999864	14.996815286624271	True	845	9.6242038216560921	False
CD276	B7-H3	TBME07	TBME	276.26999999999998	3.1399999999999864	87.984076433121402	True	15	9.6242038216560921	True
CTLA4	CTLA-4	TBME07	TBME	31.390000000000001	3.1399999999999864	9.9968152866242477	True	850	9.6242038216560921	False
HAVCR2	TIM-3	TBME07	TBME	59.649999999999999	3.1399999999999864	18.996815286624287	True	578	9.6242038216560921	False
IDO1	IDO1	TBME07	TBME	59.649999999999999	3.1399999999999864	18.996815286624287	True	578	9.6242038216560921	False
LAG3	LAG-3	TBME07	TBME	21.98	3.1399999999999864	7.0000000000000302	True	457	9.6242038216560921	False
PDCD1	PD-1	TBME07	TBME	84.760000000000005	3.1399999999999864	26.993630573248527	True	338	9.6242038216560921	False
TIGIT	TIGIT	TBME07	TBME	59.649999999999999	3.1399999999999864	18.996815286624287	True	578	9.6242038216560921	False
VSIR	VISTA	TBME07	TBME	119.3	3.1399999999999864	37.993630573248574	True	132	9.6242038216560921	True
CD274	PD-L1	TBME09	TBME	45.520000000000003	9.1099999999999852	4.9967069154775059	False	2128	4.3194291986827738	False
CD276	B7-H3	TBME09	TBME	191.19	9.1099999999999852	20.986827661910024	False	75	4.3194291986827738	True
CTLA4	CTLA-4	TBME09	TBME	100.15000000000001	9.1099999999999852	10.993413830955014	False	782	4.3194291986827738	False
HAVCR2	TIM-3	TBME09	TBME	36.420000000000002	9.1099999999999852	3.997804610318338	False	1937	4.3194291986827738	False
IDO1	IDO1	TBME09	TBME	36.420000000000002	9.1099999999999852	3.997804610318338	False	1937	4.3194291986827738	False
LAG3	LAG-3	TBME09	TBME	63.729999999999997	9.1099999999999852	6.9956092206366742	False	1928	4.3194291986827738	False
PDCD1	PD-1	TBME09	TBME	54.630000000000003	9.1099999999999852	5.9967069154775077	False	2145	4.3194291986827738	False
TIGIT	TIGIT	TBME09	TBME	36.420000000000002	9.1099999999999852	3.997804610318338	False	1937	4.3194291986827738	False
VSIR	VISTA	TBME09	TBME	54.630000000000003	9.1099999999999852	5.9967069154775077	False	2145	4.3194291986827738	True
CD274	PD-L1	TBME10	TBME	105.15000000000001	1.2800000000000011	82.148437499999929	True	85	21.046874999999982	False
CD276	B7-H3	TBME10	TBME	169.25999999999999	1.2800000000000011	132.23437499999989	True	24	21.046874999999982	True
CTLA4	CTLA-4	TBME10	TBME	41.030000000000001	1.2800000000000011	32.054687499999972	True	434	21.046874999999982	False
HAVCR2	TIM-3	TBME10	TBME	107.70999999999999	1.2800000000000011	84.148437499999915	True	77	21.046874999999982	False
IDO1	IDO1	TBME10	TBME	43.600000000000001	1.2800000000000011	34.062499999999972	True	416	21.046874999999982	False
LAG3	LAG-3	TBME10	TBME	50.009999999999998	1.2800000000000011	39.070312499999964	True	352	21.046874999999982	False
PDCD1	PD-1	TBME10	TBME	73.090000000000003	1.2800000000000011	57.10156249999995	True	208	21.046874999999982	False
TIGIT	TIGIT	TBME10	TBME	58.990000000000002	1.2800000000000011	46.085937499999957	True	291	21.046874999999982	False
VSIR	VISTA	TBME10	TBME	103.87	1.2800000000000011	81.148437499999929	True	91	21.046874999999982	True
CD274	PD-L1	TBME11	TBME	97.109999999999999	3.0399999999999636	31.944078947368801	True	301	13.733552631579112	False
CD276	B7-H3	TBME11	TBME	197.25999999999999	3.0399999999999636	64.888157894737617	True	21	13.733552631579112	True
CTLA4	CTLA-4	TBME11	TBME	51.590000000000003	3.0399999999999636	16.970394736842309	True	903	13.733552631579112	False
HAVCR2	TIM-3	TBME11	TBME	48.560000000000002	3.0399999999999636	15.973684210526507	True	844	13.733552631579112	False
IDO1	IDO1	TBME11	TBME	57.659999999999997	3.0399999999999636	18.967105263158121	True	897	13.733552631579112	False
LAG3	LAG-3	TBME11	TBME	103.18000000000001	3.0399999999999636	33.940789473684617	True	244	13.733552631579112	False
PDCD1	PD-1	TBME11	TBME	72.829999999999998	3.0399999999999636	23.957236842105548	True	743	13.733552631579112	False
TIGIT	TIGIT	TBME11	TBME	57.659999999999997	3.0399999999999636	18.967105263158121	True	897	13.733552631579112	False
VSIR	VISTA	TBME11	TBME	66.760000000000005	3.0399999999999636	21.960526315789739	True	816	13.733552631579112	True
CD274	PD-L1	TBME13	TBME	79.019999999999996	1.7199999999999989	45.941860465116307	True	597	44.127906976744221	False
CD276	B7-H3	TBME13	TBME	72.150000000000006	1.7199999999999989	41.947674418604684	True	705	44.127906976744221	True
CTLA4	CTLA-4	TBME13	TBME	73.859999999999999	1.7199999999999989	42.941860465116307	True	683	44.127906976744221	False
HAVCR2	TIM-3	TBME13	TBME	75.579999999999998	1.7199999999999989	43.941860465116307	True	652	44.127906976744221	False
IDO1	IDO1	TBME13	TBME	73.859999999999999	1.7199999999999989	42.941860465116307	True	683	44.127906976744221	False
LAG3	LAG-3	TBME13	TBME	66.989999999999995	1.7199999999999989	38.947674418604677	True	582	44.127906976744221	False
PDCD1	PD-1	TBME13	TBME	48.100000000000001	1.7199999999999989	27.965116279069786	True	207	44.127906976744221	False
TIGIT	TIGIT	TBME13	TBME	75.579999999999998	1.7199999999999989	43.941860465116307	True	652	44.127906976744221	False
VSIR	VISTA	TBME13	TBME	99.629999999999995	1.7199999999999989	57.924418604651201	True	263	44.127906976744221	True
CD274	PD-L1	TBME15a	TBME	87.730000000000004	1.6599999999999682	52.849397590362464	True	247	28.590361445783682	False
CD276	B7-H3	TBME15a	TBME	160.56999999999999	1.6599999999999682	96.728915662652454	True	32	28.590361445783682	True
CTLA4	CTLA-4	TBME15a	TBME	84.420000000000002	1.6599999999999682	50.855421686747967	True	259	28.590361445783682	False
HAVCR2	TIM-3	TBME15a	TBME	100.97	1.6599999999999682	60.825301204820441	True	140	28.590361445783682	False
IDO1	IDO1	TBME15a	TBME	51.310000000000002	1.6599999999999682	30.909638554217462	True	501	28.590361445783682	False
LAG3	LAG-3	TBME15a	TBME	61.25	1.6599999999999682	36.89759036144649	True	550	28.590361445783682	False
PDCD1	PD-1	TBME15a	TBME	96.010000000000005	1.6599999999999682	57.837349397591474	True	195	28.590361445783682	False
TIGIT	TIGIT	TBME15a	TBME	61.25	1.6599999999999682	36.89759036144649	True	550	28.590361445783682	False
VSIR	VISTA	TBME15a	TBME	134.08000000000001	1.6599999999999682	80.771084337350956	True	56	28.590361445783682	True
CD274	PD-L1	TBME15b	TBME	117.43000000000001	1.3199999999999932	88.962121212121673	True	69	35.340909090909271	False
CD276	B7-H3	TBME15b	TBME	116.11	1.3199999999999932	87.962121212121673	True	68	35.340909090909271	True
CTLA4	CTLA-4	TBME15b	TBME	72.569999999999993	1.3199999999999932	54.977272727273004	True	389	35.340909090909271	False
HAVCR2	TIM-3	TBME15b	TBME	65.969999999999999	1.3199999999999932	49.977272727272982	True	456	35.340909090909271	False
IDO1	IDO1	TBME15b	TBME	42.219999999999999	1.3199999999999932	31.984848484848648	True	164	35.340909090909271	False
LAG3	LAG-3	TBME15b	TBME	64.650000000000006	1.3199999999999932	48.977272727272982	True	478	35.340909090909271	False
PDCD1	PD-1	TBME15b	TBME	101.59999999999999	1.3199999999999932	76.969696969697367	True	113	35.340909090909271	False
TIGIT	TIGIT	TBME15b	TBME	72.569999999999993	1.3199999999999932	54.977272727273004	True	389	35.340909090909271	False
VSIR	VISTA	TBME15b	TBME	141.18000000000001	1.3199999999999932	106.95454545454601	True	41	35.340909090909271	True
CD274	PD-L1	TBME16	TBME	76.219999999999999	0.70999999999999375	107.35211267605729	True	267	93.478873239437448	False
CD276	B7-H3	TBME16	TBME	102.33	0.70999999999999375	144.12676056338154	True	75	93.478873239437448	True
CTLA4	CTLA-4	TBME16	TBME	68.459999999999994	0.70999999999999375	96.422535211268439	True	298	93.478873239437448	False
HAVCR2	TIM-3	TBME16	TBME	90.340000000000003	0.70999999999999375	127.23943661971944	True	160	93.478873239437448	False
IDO1	IDO1	TBME16	TBME	67.049999999999997	0.70999999999999375	94.436619718310681	True	307	93.478873239437448	False
LAG3	LAG-3	TBME16	TBME	75.519999999999996	0.70999999999999375	106.36619718309952	True	244	93.478873239437448	False
PDCD1	PD-1	TBME16	TBME	74.099999999999994	0.70999999999999375	104.3661971830995	True	293	93.478873239437448	False
TIGIT	TIGIT	TBME16	TBME	60.700000000000003	0.70999999999999375	85.492957746479632	True	211	93.478873239437448	False
VSIR	VISTA	TBME16	TBME	151.03	0.70999999999999375	212.71830985915682	True	13	93.478873239437448	True
CD274	PD-L1	TBME17	TBME	77.599999999999994	0.60999999999999943	127.21311475409847	True	262	116.91803278688535	False
CD276	B7-H3	TBME17	TBME	95.930000000000007	0.60999999999999943	157.26229508196738	True	107	116.91803278688535	True
CTLA4	CTLA-4	TBME17	TBME	72.099999999999994	0.60999999999999943	118.19672131147551	True	289	116.91803278688535	False
HAVCR2	TIM-3	TBME17	TBME	79.430000000000007	0.60999999999999943	130.21311475409848	True	243	116.91803278688535	False
IDO1	IDO1	TBME17	TBME	60.490000000000002	0.60999999999999943	99.163934426229602	True	158	116.91803278688535	False
LAG3	LAG-3	TBME17	TBME	72.099999999999994	0.60999999999999943	118.19672131147551	True	289	116.91803278688535	False
PDCD1	PD-1	TBME17	TBME	92.879999999999995	0.60999999999999943	152.26229508196735	True	152	116.91803278688535	False
TIGIT	TIGIT	TBME17	TBME	69.659999999999997	0.60999999999999943	114.19672131147551	True	263	116.91803278688535	False
VSIR	VISTA	TBME17	TBME	108.15000000000001	0.60999999999999943	177.29508196721329	True	53	116.91803278688535	True
CD274	PD-L1	TBME18	TBME	84.540000000000006	0.59000000000000341	143.28813559321952	True	153	109.45762711864343	False
CD276	B7-H3	TBME18	TBME	99.319999999999993	0.59000000000000341	168.33898305084648	True	71	109.45762711864343	True
CTLA4	CTLA-4	TBME18	TBME	60.299999999999997	0.59000000000000341	102.20338983050787	True	170	109.45762711864343	False
HAVCR2	TIM-3	TBME18	TBME	91.040000000000006	0.59000000000000341	154.30508474576183	True	123	109.45762711864343	False
IDO1	IDO1	TBME18	TBME	59.119999999999997	0.59000000000000341	100.20338983050789	True	168	109.45762711864343	False
LAG3	LAG-3	TBME18	TBME	56.75	0.59000000000000341	96.18644067796555	True	165	109.45762711864343	False
PDCD1	PD-1	TBME18	TBME	70.349999999999994	0.59000000000000341	119.23728813559252	True	293	109.45762711864343	False
TIGIT	TIGIT	TBME18	TBME	70.349999999999994	0.59000000000000341	119.23728813559252	True	293	109.45762711864343	False
VSIR	VISTA	TBME18	TBME	93.409999999999997	0.59000000000000341	158.32203389830417	True	84	109.45762711864343	True
CD274	PD-L1	TBME19	TBME	85.790000000000006	1.75	49.022857142857148	True	394	33.645714285714284	False
CD276	B7-H3	TBME19	TBME	122.56	1.75	70.034285714285716	True	77	33.645714285714284	True
CTLA4	CTLA-4	TBME19	TBME	64.780000000000001	1.75	37.017142857142858	True	635	33.645714285714284	False
HAVCR2	TIM-3	TBME19	TBME	94.540000000000006	1.75	54.022857142857148	True	253	33.645714285714284	False
IDO1	IDO1	TBME19	TBME	56.030000000000001	1.75	32.017142857142858	True	562	33.645714285714284	False
LAG3	LAG-3	TBME19	TBME	63.030000000000001	1.75	36.017142857142858	True	670	33.645714285714284	False
PDCD1	PD-1	TBME19	TBME	64.780000000000001	1.75	37.017142857142858	True	635	33.645714285714284	False
TIGIT	TIGIT	TBME19	TBME	63.030000000000001	1.75	36.017142857142858	True	670	33.645714285714284	False
VSIR	VISTA	TBME19	TBME	131.31	1.75	75.034285714285716	True	53	33.645714285714284	True
CD274	PD-L1	TBME20	TBME	63.899999999999999	0.87999999999999545	72.613636363636743	True	281	82.897727272727707	False
CD276	B7-H3	TBME20	TBME	126.93000000000001	0.87999999999999545	144.23863636363711	True	25	82.897727272727707	True
CTLA4	CTLA-4	TBME20	TBME	67.409999999999997	0.87999999999999545	76.602272727273117	True	319	82.897727272727707	False
HAVCR2	TIM-3	TBME20	TBME	112.05	0.87999999999999545	127.32954545454611	True	70	82.897727272727707	False
IDO1	IDO1	TBME20	TBME	64.780000000000001	0.87999999999999545	73.613636363636743	True	292	82.897727272727707	False
LAG3	LAG-3	TBME20	TBME	50.770000000000003	0.87999999999999545	57.693181818182119	True	98	82.897727272727707	False
PDCD1	PD-1	TBME20	TBME	65.659999999999997	0.87999999999999545	74.613636363636743	True	327	82.897727272727707	False
TIGIT	TIGIT	TBME20	TBME	69.159999999999997	0.87999999999999545	78.590909090909491	True	350	82.897727272727707	False
VSIR	VISTA	TBME20	TBME	113.8	0.87999999999999545	129.3181818181825	True	60	82.897727272727707	True
CD274	PD-L1	TBME22	TBME	133.38999999999999	2.1200000000000045	62.919811320754576	True	51	18.344339622641471	False
CD276	B7-H3	TBME22	TBME	105.86	2.1200000000000045	49.933962264150836	True	199	18.344339622641471	True
CTLA4	CTLA-4	TBME22	TBME	78.340000000000003	2.1200000000000045	36.952830188679165	True	573	18.344339622641471	False
HAVCR2	TIM-3	TBME22	TBME	61.399999999999999	2.1200000000000045	28.962264150943334	True	703	18.344339622641471	False
IDO1	IDO1	TBME22	TBME	74.099999999999994	2.1200000000000045	34.952830188679165	True	663	18.344339622641471	False
LAG3	LAG-3	TBME22	TBME	55.049999999999997	2.1200000000000045	25.966981132075414	True	611	18.344339622641471	False
PDCD1	PD-1	TBME22	TBME	99.510000000000005	2.1200000000000045	46.93867924528292	True	267	18.344339622641471	False
TIGIT	TIGIT	TBME22	TBME	40.229999999999997	2.1200000000000045	18.976415094339579	True	284	18.344339622641471	False
VSIR	VISTA	TBME22	TBME	84.689999999999998	2.1200000000000045	39.948113207547081	True	489	18.344339622641471	True
CD274	PD-L1	TBME27	TBME	71.879999999999995	0.79999999999999716	89.850000000000307	True	327	84.525000000000304	False
CD276	B7-H3	TBME27	TBME	89.450000000000003	0.79999999999999716	111.8125000000004	True	188	84.525000000000304	True
CTLA4	CTLA-4	TBME27	TBME	58.299999999999997	0.79999999999999716	72.875000000000256	True	227	84.525000000000304	False
HAVCR2	TIM-3	TBME27	TBME	94.239999999999995	0.79999999999999716	117.80000000000041	True	138	84.525000000000304	False
IDO1	IDO1	TBME27	TBME	63.890000000000001	0.79999999999999716	79.862500000000281	True	328	84.525000000000304	False
LAG3	LAG-3	TBME27	TBME	57.5	0.79999999999999716	71.875000000000256	True	219	84.525000000000304	False
PDCD1	PD-1	TBME27	TBME	78.260000000000005	0.79999999999999716	97.825000000000358	True	286	84.525000000000304	False
TIGIT	TIGIT	TBME27	TBME	63.890000000000001	0.79999999999999716	79.862500000000281	True	328	84.525000000000304	False
VSIR	VISTA	TBME27	TBME	106.22	0.79999999999999716	132.77500000000046	True	78	84.525000000000304	True
CD274	PD-L1	TIME-B05	TIME-B	97.109999999999999	1.210000000000008	80.256198347106903	True	122	33.016528925619617	True
CD276	B7-H3	TIME-B05	TIME-B	150.52000000000001	1.210000000000008	124.39669421487523	True	28	33.016528925619617	True
CTLA4	CTLA-4	TIME-B05	TIME-B	63.119999999999997	1.210000000000008	52.165289256198001	True	333	33.016528925619617	False
HAVCR2	TIM-3	TIME-B05	TIME-B	89.829999999999998	1.210000000000008	74.239669421487108	True	136	33.016528925619617	True
IDO1	IDO1	TIME-B05	TIME-B	55.840000000000003	1.210000000000008	46.148760330578213	True	429	33.016528925619617	False
LAG3	LAG-3	TIME-B05	TIME-B	80.120000000000005	1.210000000000008	66.214876033057422	True	206	33.016528925619617	False
PDCD1	PD-1	TIME-B05	TIME-B	75.260000000000005	1.210000000000008	62.198347107437613	True	228	33.016528925619617	False
TIGIT	TIGIT	TIME-B05	TIME-B	64.340000000000003	1.210000000000008	53.17355371900792	True	353	33.016528925619617	False
VSIR	VISTA	TIME-B05	TIME-B	182.09	1.210000000000008	150.48760330578415	True	14	33.016528925619617	True
CD274	PD-L1	TIME-B12	TIME-B	129.56	3.5	37.017142857142858	True	115	7.9942857142857147	True
CD276	B7-H3	TIME-B12	TIME-B	154.06999999999999	3.5	44.019999999999996	True	79	7.9942857142857147	True
CTLA4	CTLA-4	TIME-B12	TIME-B	101.55	3.5	29.014285714285712	True	226	7.9942857142857147	False
HAVCR2	TIM-3	TIME-B12	TIME-B	80.540000000000006	3.5	23.011428571428574	True	534	7.9942857142857147	True
