interaction_name	pathway_name	ligand	receptor	annotation	interaction_name_2	evidence	is_one_to_one	ligand_is_complex	receptor_is_complex	ligand_subunits	receptor_subunits	ligand_secreted_type	ligand_transmembrane	receptor_transmembrane	receptor_surfaceome_main	receptor_adhesome	is_neurotransmitter
GDF2_ACVRL1_BMPR2	BMP10	GDF2	ACVRL1_BMPR2	Secreted Signaling	GDF2 - (ACVRL1+BMPR2)	KEGG: hsa04350; PMID:26893264	FALSE	FALSE	TRUE	GDF2	ACVRL1;BMPR2	cytokine;growth factor	FALSE	TRUE	Receptors		FALSE
GDF2_ACVRL1_ACVR2A	BMP10	GDF2	ACVRL1_ACVR2A	Secreted Signaling	GDF2 - (ACVRL1+ACVR2A)	KEGG: hsa04350; PMID:26893264	FALSE	FALSE	TRUE	GDF2	ACVRL1;ACVR2A	cytokine;growth factor	FALSE	TRUE	Receptors		FALSE
GDF9_ACVR1B_BMPR2	GDF	GDF9	ACVR1B_BMPR2	Secreted Signaling	GDF9 - (ACVR1B+BMPR2)	KEGG: hsa04350	FALSE	FALSE	TRUE	GDF9	ACVR1B;BMPR2	cytokine;growth factor	FALSE	TRUE	Receptors		FALSE
GDF10_ACVR1B_ACVR2A	GDF	GDF10	ACVR1B_ACVR2A	Secreted Signaling	GDF10 - (ACVR1B+ACVR2A)	KEGG: hsa04350	FALSE	FALSE	TRUE	GDF10	ACVR1B;ACVR2A	cytokine;growth factor	FALSE	TRUE	Receptors		FALSE
GDF11_TGFBR1_ACVR2A	GDF	GDF11	TGFBR1_ACVR2A	Secreted Signaling	GDF11 - (TGFBR1+ACVR2A)	KEGG: hsa04350	FALSE	FALSE	TRUE	GDF11	TGFBR1;ACVR2A	cytokine;growth factor	FALSE	TRUE	Receptors		FALSE
GDF11_TGFBR1_ACVR2B	GDF	GDF11	TGFBR1_ACVR2B	Secreted Signaling	GDF11 - (TGFBR1+ACVR2B)	KEGG: hsa04350	FALSE	FALSE	TRUE	GDF11	TGFBR1;ACVR2B	cytokine;growth factor	FALSE	TRUE	Receptors		FALSE
GDF11_ACVR1B_ACVR2B	GDF	GDF11	ACVR1B_ACVR2B	Secreted Signaling	GDF11 - (ACVR1B+ACVR2B)	KEGG: hsa04350	FALSE	FALSE	TRUE	GDF11	ACVR1B;ACVR2B	cytokine;growth factor	FALSE	TRUE	Receptors		FALSE
GDF15_TGFBR2	GDF	GDF15	TGFBR2	Secreted Signaling	GDF15 - TGFBR2	KEGG: hsa04350	TRUE	FALSE	FALSE	GDF15	TGFBR2			TRUE	Receptors		FALSE
MSTN_TGFBR1_ACVR2B	MSTN	MSTN	TGFBR1_ACVR2B	Secreted Signaling	MSTN - (TGFBR1+ACVR2B)	KEGG: hsa04060	FALSE	FALSE	TRUE	MSTN	TGFBR1;ACVR2B	cytokine;growth factor	FALSE	TRUE	Receptors		FALSE
MSTN_ACVR1B_ACVR2B	MSTN	MSTN	ACVR1B_ACVR2B	Secreted Signaling	MSTN - (ACVR1B+ACVR2B)	KEGG: hsa04060	FALSE	FALSE	TRUE	MSTN	ACVR1B;ACVR2B	cytokine;growth factor	FALSE	TRUE	Receptors		FALSE
MSTN_ACVR1B_ACVR2A	MSTN	MSTN	ACVR1B_ACVR2A	Secreted Signaling	MSTN - (ACVR1B+ACVR2A)	KEGG: hsa04060	FALSE	FALSE	TRUE	MSTN	ACVR1B;ACVR2A	cytokine;growth factor	FALSE	TRUE	Receptors		FALSE
MSTN_TGFBR1_ACVR2A	MSTN	MSTN	TGFBR1_ACVR2A	Secreted Signaling	MSTN - (TGFBR1+ACVR2A)	KEGG: hsa04060	FALSE	FALSE	TRUE	MSTN	TGFBR1;ACVR2A	cytokine;growth factor	FALSE	TRUE	Receptors		FALSE
AMH_AMHR2_ACVR1	AMH	AMH	AMHR2_ACVR1	Secreted Signaling	AMH - (AMHR2+ACVR1)	KEGG: hsa04060	FALSE	FALSE	TRUE	AMH	AMHR2;ACVR1	growth factor	FALSE	TRUE	Receptors		FALSE
AMH_AMHR2_BMPR1A	AMH	AMH	AMHR2_BMPR1A	Secreted Signaling	AMH - (AMHR2+BMPR1A)	KEGG: hsa04060	FALSE	FALSE	TRUE	AMH	AMHR2;BMPR1A	growth factor	FALSE	TRUE	Receptors		FALSE
GDNF_GFRA1	GDNF	GDNF	GFRA1_RET	Secreted Signaling	GDNF - GFRA1	PMID: 11544105	FALSE	FALSE	TRUE	GDNF	GFRA1;RET	growth factor	FALSE	TRUE	Receptors, NA		FALSE
NRTN_GFRA2	GDNF	NRTN	GFRA2_RET	Secreted Signaling	NRTN - GFRA2	PMID: 11544106	FALSE	FALSE	TRUE	NRTN	GFRA2;RET	growth factor	FALSE	TRUE	NA, Receptors		FALSE
ARTN_GFRA3	GDNF	ARTN	GFRA3_RET	Secreted Signaling	ARTN - GFRA3	PMID: 11544107	FALSE	FALSE	TRUE	ARTN	GFRA3;RET	growth factor	FALSE	TRUE	Unclassified, Receptors		FALSE
PSPN_GFRA4	GDNF	PSPN	GFRA4_RET	Secreted Signaling	PSPN - GFRA4	PMID: 11544108	FALSE	FALSE	TRUE	PSPN	GFRA4;RET	growth factor	FALSE	TRUE	Receptors, NA		FALSE
ARTN_GFRA1	GDNF	ARTN	GFRA1_RET	Secreted Signaling	ARTN - GFRA1	PMID: 11544109	FALSE	FALSE	TRUE	ARTN	GFRA1;RET	growth factor	FALSE	TRUE	Receptors, NA		FALSE
NODAL_ACVR1B_ACVR2A	NODAL	NODAL	ACVR1B_ACVR2A_CFC1	Secreted Signaling	NODAL - (ACVR1B+ACVR2A)	KEGG: hsa04350; PMID: 17287255	FALSE	FALSE	TRUE	NODAL	ACVR1B;ACVR2A;CFC1	cytokine;growth factor	FALSE	TRUE	Unclassified, Receptors		FALSE
NODAL_ACVR1C_ACVR2A	NODAL	NODAL	ACVR1C_ACVR2A_CFC1	Secreted Signaling	NODAL - (ACVR1C+ACVR2A)	KEGG: hsa04350; PMID: 17287255	FALSE	FALSE	TRUE	NODAL	ACVR1C;ACVR2A;CFC1	cytokine;growth factor	FALSE	TRUE	Unclassified, Receptors		FALSE
NODAL_ACVR1B_ACVR2B	NODAL	NODAL	ACVR1B_ACVR2B_CFC1	Secreted Signaling	NODAL - (ACVR1B+ACVR2B)	KEGG: hsa04350; PMID: 17287255	FALSE	FALSE	TRUE	NODAL	ACVR1B;ACVR2B;CFC1	cytokine;growth factor	FALSE	TRUE	Unclassified, Receptors		FALSE
NODAL_ACVR1C_ACVR2B	NODAL	NODAL	ACVR1C_ACVR2B_CFC1	Secreted Signaling	NODAL - (ACVR1C+ACVR2B)	KEGG: hsa04350; PMID: 17287255	FALSE	FALSE	TRUE	NODAL	ACVR1C;ACVR2B;CFC1	cytokine;growth factor	FALSE	TRUE	Unclassified, Receptors		FALSE
GDF1_ACVR1B_ACVR2A	NODAL	GDF1	ACVR1B_ACVR2A_CFC1	Secreted Signaling	GDF1 - (ACVR1B+ACVR2A)	KEGG: hsa04350; PMID: 17287255	FALSE	FALSE	TRUE	GDF1	ACVR1B;ACVR2A;CFC1	cytokine;growth factor	FALSE	TRUE	Unclassified, Receptors		FALSE
GDF1_ACVR1B_ACVR2B	NODAL	GDF1	ACVR1B_ACVR2B_CFC1	Secreted Signaling	GDF1 - (ACVR1B+ACVR2B)	KEGG: hsa04350; PMID: 17287255	FALSE	FALSE	TRUE	GDF1	ACVR1B;ACVR2B;CFC1	cytokine;growth factor	FALSE	TRUE	Unclassified, Receptors		FALSE
GDF1_ACVR1C_ACVR2A	NODAL	GDF1	ACVR1C_ACVR2A_CFC1	Secreted Signaling	GDF1 - (ACVR1C+ACVR2A)	KEGG: hsa04350; PMID: 17287255	FALSE	FALSE	TRUE	GDF1	ACVR1C;ACVR2A;CFC1	cytokine;growth factor	FALSE	TRUE	Unclassified, Receptors		FALSE
GDF1_ACVR1C_ACVR2B	NODAL	GDF1	ACVR1C_ACVR2B_CFC1	Secreted Signaling	GDF1 - (ACVR1C+ACVR2B)	KEGG: hsa04350; PMID: 17287255	FALSE	FALSE	TRUE	GDF1	ACVR1C;ACVR2B;CFC1	cytokine;growth factor	FALSE	TRUE	Unclassified, Receptors		FALSE
GDF3_ACVR1B_ACVR2A	NODAL	GDF3	ACVR1B_ACVR2A_CFC1	Secreted Signaling	GDF3 - (ACVR1B+ACVR2A)	KEGG: hsa04350; PMID: 17287255	FALSE	FALSE	TRUE	GDF3	ACVR1B;ACVR2A;CFC1	cytokine;growth factor	FALSE	TRUE	Unclassified, Receptors		FALSE
GDF3_ACVR1B_ACVR2B	NODAL	GDF3	ACVR1B_ACVR2B_CFC1	Secreted Signaling	GDF3 - (ACVR1B+ACVR2B)	KEGG: hsa04350; PMID: 17287255	FALSE	FALSE	TRUE	GDF3	ACVR1B;ACVR2B;CFC1	cytokine;growth factor	FALSE	TRUE	Unclassified, Receptors		FALSE
GDF3_ACVR1C_ACVR2A	NODAL	GDF3	ACVR1C_ACVR2A_CFC1	Secreted Signaling	GDF3 - (ACVR1C+ACVR2A)	KEGG: hsa04350; PMID: 17287255	FALSE	FALSE	TRUE	GDF3	ACVR1C;ACVR2A;CFC1	cytokine;growth factor	FALSE	TRUE	Unclassified, Receptors		FALSE
GDF3_ACVR1C_ACVR2B	NODAL	GDF3	ACVR1C_ACVR2B_CFC1	Secreted Signaling	GDF3 - (ACVR1C+ACVR2B)	KEGG: hsa04350; PMID: 17287255	FALSE	FALSE	TRUE	GDF3	ACVR1C;ACVR2B;CFC1	cytokine;growth factor	FALSE	TRUE	Unclassified, Receptors		FALSE
INHBA_ACVR1B_ACVR2A	ACTIVIN	INHBA	ACVR1B_ACVR2A	Secreted Signaling	INHBA - (ACVR1B+ACVR2A)	KEGG: hsa04350	FALSE	FALSE	TRUE	INHBA	ACVR1B;ACVR2A	growth factor;hormone	FALSE	TRUE	Receptors		FALSE
INHBA_ACVR1B_ACVR2B	ACTIVIN	INHBA	ACVR1B_ACVR2B	Secreted Signaling	INHBA - (ACVR1B+ACVR2B)	KEGG: hsa04351	FALSE	FALSE	TRUE	INHBA	ACVR1B;ACVR2B	growth factor;hormone	FALSE	TRUE	Receptors		FALSE
INHBB_ACVR1B_ACVR2A	ACTIVIN	INHBB	ACVR1B_ACVR2A	Secreted Signaling	INHBB - (ACVR1B+ACVR2A)	KEGG: hsa04352	FALSE	FALSE	TRUE	INHBB	ACVR1B;ACVR2A	growth factor;hormone	FALSE	TRUE	Receptors		FALSE
INHBB_ACVR1B_ACVR2B	ACTIVIN	INHBB	ACVR1B_ACVR2B	Secreted Signaling	INHBB - (ACVR1B+ACVR2B)	KEGG: hsa04353	FALSE	FALSE	TRUE	INHBB	ACVR1B;ACVR2B	growth factor;hormone	FALSE	TRUE	Receptors		FALSE
INHBB_ACVR1C_ACVR2A	ACTIVIN	INHBB	ACVR1C_ACVR2A	Secreted Signaling	INHBB - (ACVR1C+ACVR2A)	KEGG: hsa04354	FALSE	FALSE	TRUE	INHBB	ACVR1C;ACVR2A	growth factor;hormone	FALSE	TRUE	Receptors		FALSE
INHBB_ACVR1C_ACVR2B	ACTIVIN	INHBB	ACVR1C_ACVR2B	Secreted Signaling	INHBB - (ACVR1C+ACVR2B)	KEGG: hsa04355	FALSE	FALSE	TRUE	INHBB	ACVR1C;ACVR2B	growth factor;hormone	FALSE	TRUE	Receptors		FALSE
INHBC_ACVR1B_ACVR2A	ACTIVIN	INHBC	ACVR1B_ACVR2A	Secreted Signaling	INHBC - (ACVR1B+ACVR2A)	KEGG: hsa04356	FALSE	FALSE	TRUE	INHBC	ACVR1B;ACVR2A	growth factor;hormone	FALSE	TRUE	Receptors		FALSE
INHBC_ACVR1B_ACVR2B	ACTIVIN	INHBC	ACVR1B_ACVR2B	Secreted Signaling	INHBC - (ACVR1B+ACVR2B)	KEGG: hsa04357	FALSE	FALSE	TRUE	INHBC	ACVR1B;ACVR2B	growth factor;hormone	FALSE	TRUE	Receptors		FALSE
INHBC_ACVR1C_ACVR2A	ACTIVIN	INHBC	ACVR1C_ACVR2A	Secreted Signaling	INHBC - (ACVR1C+ACVR2A)	KEGG: hsa04358	FALSE	FALSE	TRUE	INHBC	ACVR1C;ACVR2A	growth factor;hormone	FALSE	TRUE	Receptors		FALSE
INHBC_ACVR1C_ACVR2B	ACTIVIN	INHBC	ACVR1C_ACVR2B	Secreted Signaling	INHBC - (ACVR1C+ACVR2B)	KEGG: hsa04359	FALSE	FALSE	TRUE	INHBC	ACVR1C;ACVR2B	growth factor;hormone	FALSE	TRUE	Receptors		FALSE
INHBE_ACVR1B_ACVR2A	ACTIVIN	INHBE	ACVR1B_ACVR2A	Secreted Signaling	INHBE - (ACVR1B+ACVR2A)	KEGG: hsa04360	FALSE	FALSE	TRUE	INHBE	ACVR1B;ACVR2A	growth factor;hormone	FALSE	TRUE	Receptors		FALSE
INHBE_ACVR1B_ACVR2B	ACTIVIN	INHBE	ACVR1B_ACVR2B	Secreted Signaling	INHBE - (ACVR1B+ACVR2B)	KEGG: hsa04361	FALSE	FALSE	TRUE	INHBE	ACVR1B;ACVR2B	growth factor;hormone	FALSE	TRUE	Receptors		FALSE
INHBE_ACVR1C_ACVR2A	ACTIVIN	INHBE	ACVR1C_ACVR2A	Secreted Signaling	INHBE - (ACVR1C+ACVR2A)	KEGG: hsa04362	FALSE	FALSE	TRUE	INHBE	ACVR1C;ACVR2A	growth factor;hormone	FALSE	TRUE	Receptors		FALSE
INHBE_ACVR1C_ACVR2B	ACTIVIN	INHBE	ACVR1C_ACVR2B	Secreted Signaling	INHBE - (ACVR1C+ACVR2B)	KEGG: hsa04363	FALSE	FALSE	TRUE	INHBE	ACVR1C;ACVR2B	growth factor;hormone	FALSE	TRUE	Receptors		FALSE
INHBABB_ACVR1B_ACVR2A	ACTIVIN	Activin AB	ACVR1B_ACVR2A	Secreted Signaling	INHBABB - (ACVR1B+ACVR2A)	PMID: 2457849; PMID: 22991378	FALSE	TRUE	TRUE	INHBA;INHBB	ACVR1B;ACVR2A	growth factor;hormone	FALSE	TRUE	Receptors		FALSE
INHBABB_ACVR1B_ACVR2B	ACTIVIN	Activin AB	ACVR1B_ACVR2B	Secreted Signaling	INHBABB - (ACVR1B+ACVR2B)	PMID: 2457849; PMID: 22991378	FALSE	TRUE	TRUE	INHBA;INHBB	ACVR1B;ACVR2B	growth factor;hormone	FALSE	TRUE	Receptors		FALSE
INHBABB_ACVR1C_ACVR2A	ACTIVIN	Activin AB	ACVR1C_ACVR2A	Secreted Signaling	INHBABB - (ACVR1C+ACVR2A)	PMID: 2457849; PMID: 22991378	FALSE	TRUE	TRUE	INHBA;INHBB	ACVR1C;ACVR2A	growth factor;hormone	FALSE	TRUE	Receptors		FALSE
INHB_ACVR1C_ACVR2B	ACTIVIN	Activin AB	ACVR1C_ACVR2B	Secreted Signaling	INHB - (ACVR1C+ACVR2B)	PMID: 2457849; PMID: 22991378	FALSE	TRUE	TRUE	INHBA;INHBB	ACVR1C;ACVR2B	growth factor;hormone	FALSE	TRUE	Receptors		FALSE
INHABA_ACVR2A	ACTIVIN	Inhibin A	ACVR2A	Secreted Signaling	INHABA - ACVR2A	PMID: 15027884	FALSE	TRUE	FALSE	INHA;INHBA	ACVR2A	growth factor;hormone	FALSE	TRUE	Receptors		FALSE
INHABB_ACVR2B	ACTIVIN	Inhibin B	ACVR2B	Secreted Signaling	INHABB - ACVR2B	PMID: 15027884	FALSE	TRUE	FALSE	INHA;INHBB	ACVR2B	growth factor;hormone	FALSE	TRUE	Receptors		FALSE
WNT1_FZD1_LRP5	WNT	WNT1	FZD1_LRP5	Secreted Signaling	WNT1 - (FZD1+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT1	FZD1;LRP5	cellsignal_wnt	FALSE	TRUE	Receptors		FALSE
WNT1_FZD10_LRP5	WNT	WNT1	FZD10_LRP5	Secreted Signaling	WNT1 - (FZD10+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT1	FZD10;LRP5	cellsignal_wnt	FALSE	TRUE	Receptors		FALSE
WNT1_FZD2_LRP5	WNT	WNT1	FZD2_LRP5	Secreted Signaling	WNT1 - (FZD2+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT1	FZD2;LRP5	cellsignal_wnt	FALSE	TRUE	Receptors		FALSE
WNT1_FZD3_LRP5	WNT	WNT1	FZD3_LRP5	Secreted Signaling	WNT1 - (FZD3+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT1	FZD3;LRP5	cellsignal_wnt	FALSE	TRUE	Receptors		FALSE
WNT1_FZD4_LRP5	WNT	WNT1	FZD4_LRP5	Secreted Signaling	WNT1 - (FZD4+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT1	FZD4;LRP5	cellsignal_wnt	FALSE	TRUE	Receptors		FALSE
WNT1_FZD5_LRP5	WNT	WNT1	FZD5_LRP5	Secreted Signaling	WNT1 - (FZD5+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT1	FZD5;LRP5	cellsignal_wnt	FALSE	TRUE	Receptors		FALSE
WNT1_FZD6_LRP5	WNT	WNT1	FZD6_LRP5	Secreted Signaling	WNT1 - (FZD6+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT1	FZD6;LRP5	cellsignal_wnt	FALSE	TRUE	Receptors		FALSE
WNT1_FZD7_LRP5	WNT	WNT1	FZD7_LRP5	Secreted Signaling	WNT1 - (FZD7+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT1	FZD7;LRP5	cellsignal_wnt	FALSE	TRUE	Receptors		FALSE
WNT1_FZD8_LRP5	WNT	WNT1	FZD8_LRP5	Secreted Signaling	WNT1 - (FZD8+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT1	FZD8;LRP5	cellsignal_wnt	FALSE	TRUE	Receptors		FALSE
WNT1_FZD9_LRP5	WNT	WNT1	FZD9_LRP5	Secreted Signaling	WNT1 - (FZD9+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT1	FZD9;LRP5	cellsignal_wnt	FALSE	TRUE	Receptors		FALSE
WNT10A_FZD1_LRP5	WNT	WNT10A	FZD1_LRP5	Secreted Signaling	WNT10A - (FZD1+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT10A	FZD1;LRP5	secreted	FALSE	TRUE	Receptors		FALSE
WNT10A_FZD10_LRP5	WNT	WNT10A	FZD10_LRP5	Secreted Signaling	WNT10A - (FZD10+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT10A	FZD10;LRP5	secreted	FALSE	TRUE	Receptors		FALSE
WNT10A_FZD2_LRP5	WNT	WNT10A	FZD2_LRP5	Secreted Signaling	WNT10A - (FZD2+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT10A	FZD2;LRP5	secreted	FALSE	TRUE	Receptors		FALSE
WNT10A_FZD3_LRP5	WNT	WNT10A	FZD3_LRP5	Secreted Signaling	WNT10A - (FZD3+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT10A	FZD3;LRP5	secreted	FALSE	TRUE	Receptors		FALSE
WNT10A_FZD4_LRP5	WNT	WNT10A	FZD4_LRP5	Secreted Signaling	WNT10A - (FZD4+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT10A	FZD4;LRP5	secreted	FALSE	TRUE	Receptors		FALSE
WNT10A_FZD5_LRP5	WNT	WNT10A	FZD5_LRP5	Secreted Signaling	WNT10A - (FZD5+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT10A	FZD5;LRP5	secreted	FALSE	TRUE	Receptors		FALSE
WNT10A_FZD6_LRP5	WNT	WNT10A	FZD6_LRP5	Secreted Signaling	WNT10A - (FZD6+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT10A	FZD6;LRP5	secreted	FALSE	TRUE	Receptors		FALSE
WNT10A_FZD7_LRP5	WNT	WNT10A	FZD7_LRP5	Secreted Signaling	WNT10A - (FZD7+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT10A	FZD7;LRP5	secreted	FALSE	TRUE	Receptors		FALSE
WNT10A_FZD8_LRP5	WNT	WNT10A	FZD8_LRP5	Secreted Signaling	WNT10A - (FZD8+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT10A	FZD8;LRP5	secreted	FALSE	TRUE	Receptors		FALSE
WNT10A_FZD9_LRP5	WNT	WNT10A	FZD9_LRP5	Secreted Signaling	WNT10A - (FZD9+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT10A	FZD9;LRP5	secreted	FALSE	TRUE	Receptors		FALSE
WNT10B_FZD1_LRP5	WNT	WNT10B	FZD1_LRP5	Secreted Signaling	WNT10B - (FZD1+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT10B	FZD1;LRP5			TRUE	Receptors		FALSE
WNT10B_FZD10_LRP5	WNT	WNT10B	FZD10_LRP5	Secreted Signaling	WNT10B - (FZD10+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT10B	FZD10;LRP5			TRUE	Receptors		FALSE
WNT10B_FZD2_LRP5	WNT	WNT10B	FZD2_LRP5	Secreted Signaling	WNT10B - (FZD2+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT10B	FZD2;LRP5			TRUE	Receptors		FALSE
WNT10B_FZD3_LRP5	WNT	WNT10B	FZD3_LRP5	Secreted Signaling	WNT10B - (FZD3+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT10B	FZD3;LRP5			TRUE	Receptors		FALSE
WNT10B_FZD4_LRP5	WNT	WNT10B	FZD4_LRP5	Secreted Signaling	WNT10B - (FZD4+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT10B	FZD4;LRP5			TRUE	Receptors		FALSE
WNT10B_FZD5_LRP5	WNT	WNT10B	FZD5_LRP5	Secreted Signaling	WNT10B - (FZD5+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT10B	FZD5;LRP5			TRUE	Receptors		FALSE
WNT10B_FZD6_LRP5	WNT	WNT10B	FZD6_LRP5	Secreted Signaling	WNT10B - (FZD6+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT10B	FZD6;LRP5			TRUE	Receptors		FALSE
WNT10B_FZD7_LRP5	WNT	WNT10B	FZD7_LRP5	Secreted Signaling	WNT10B - (FZD7+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT10B	FZD7;LRP5			TRUE	Receptors		FALSE
WNT10B_FZD8_LRP5	WNT	WNT10B	FZD8_LRP5	Secreted Signaling	WNT10B - (FZD8+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT10B	FZD8;LRP5			TRUE	Receptors		FALSE
WNT10B_FZD9_LRP5	WNT	WNT10B	FZD9_LRP5	Secreted Signaling	WNT10B - (FZD9+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT10B	FZD9;LRP5			TRUE	Receptors		FALSE
WNT16_FZD1_LRP5	WNT	WNT16	FZD1_LRP5	Secreted Signaling	WNT16 - (FZD1+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT16	FZD1;LRP5	cellsignal_wnt	FALSE	TRUE	Receptors		FALSE
WNT16_FZD10_LRP5	WNT	WNT16	FZD10_LRP5	Secreted Signaling	WNT16 - (FZD10+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT16	FZD10;LRP5	cellsignal_wnt	FALSE	TRUE	Receptors		FALSE
WNT16_FZD2_LRP5	WNT	WNT16	FZD2_LRP5	Secreted Signaling	WNT16 - (FZD2+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT16	FZD2;LRP5	cellsignal_wnt	FALSE	TRUE	Receptors		FALSE
WNT16_FZD3_LRP5	WNT	WNT16	FZD3_LRP5	Secreted Signaling	WNT16 - (FZD3+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT16	FZD3;LRP5	cellsignal_wnt	FALSE	TRUE	Receptors		FALSE
WNT16_FZD4_LRP5	WNT	WNT16	FZD4_LRP5	Secreted Signaling	WNT16 - (FZD4+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT16	FZD4;LRP5	cellsignal_wnt	FALSE	TRUE	Receptors		FALSE
WNT16_FZD5_LRP5	WNT	WNT16	FZD5_LRP5	Secreted Signaling	WNT16 - (FZD5+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT16	FZD5;LRP5	cellsignal_wnt	FALSE	TRUE	Receptors		FALSE
WNT16_FZD6_LRP5	WNT	WNT16	FZD6_LRP5	Secreted Signaling	WNT16 - (FZD6+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT16	FZD6;LRP5	cellsignal_wnt	FALSE	TRUE	Receptors		FALSE
WNT16_FZD7_LRP5	WNT	WNT16	FZD7_LRP5	Secreted Signaling	WNT16 - (FZD7+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT16	FZD7;LRP5	cellsignal_wnt	FALSE	TRUE	Receptors		FALSE
WNT16_FZD8_LRP5	WNT	WNT16	FZD8_LRP5	Secreted Signaling	WNT16 - (FZD8+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT16	FZD8;LRP5	cellsignal_wnt	FALSE	TRUE	Receptors		FALSE
WNT16_FZD9_LRP5	WNT	WNT16	FZD9_LRP5	Secreted Signaling	WNT16 - (FZD9+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT16	FZD9;LRP5	cellsignal_wnt	FALSE	TRUE	Receptors		FALSE
WNT2_FZD1_LRP5	WNT	WNT2	FZD1_LRP5	Secreted Signaling	WNT2 - (FZD1+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT2	FZD1;LRP5	cellsignal_wnt	FALSE	TRUE	Receptors		FALSE
WNT2_FZD10_LRP5	WNT	WNT2	FZD10_LRP5	Secreted Signaling	WNT2 - (FZD10+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT2	FZD10;LRP5	cellsignal_wnt	FALSE	TRUE	Receptors		FALSE
WNT2_FZD2_LRP5	WNT	WNT2	FZD2_LRP5	Secreted Signaling	WNT2 - (FZD2+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT2	FZD2;LRP5	cellsignal_wnt	FALSE	TRUE	Receptors		FALSE
WNT2_FZD3_LRP5	WNT	WNT2	FZD3_LRP5	Secreted Signaling	WNT2 - (FZD3+LRP5)	KEGG: hsa04310; PMID: 23209147	FALSE	FALSE	TRUE	WNT2	FZD3;LRP5	cellsignal_wnt	FALSE	TRUE	Receptors		FALSE
