interaction_name	interaction_name_2	pathway_name	annotation	site	direction	ligand	receptor	ligand_subunits	receptor_subunits	ligand_aoi_code	receptor_aoi_code	is_one_to_one	table	ligand_on_panel	receptor_on_panel	ligand_detection	receptor_detection	ligand_min_detection_rate	receptor_min_detection_rate	admitted	status	ligand_secreted_type	ligand_transmembrane	receptor_transmembrane	evidence
THBS2_CD47	THBS2 - CD47	THBS	ECM-Receptor	lung	ligand_immune__receptor_tumour	THBS2	CD47	THBS2	CD47	TIME-L	L	True	primary	True	True	THBS2:14/15	CD47:29/30	0.9333333333333333	0.9666666666666667	True	admitted		False	True	KEGG: hsa04512
THBS3_CD47	THBS3 - CD47	THBS	ECM-Receptor	brain	ligand_tumour__receptor_immune	THBS3	CD47	THBS3	CD47	LB	TIME-B	True	primary	True	True	THBS3:27/27	CD47:7/8	1.0	0.875	True	admitted			True	KEGG: hsa04512
THBS3_CD47	THBS3 - CD47	THBS	ECM-Receptor	brain	ligand_immune__receptor_tumour	THBS3	CD47	THBS3	CD47	TIME-B	LB	True	primary	True	True	THBS3:4/8	CD47:24/27	0.5	0.8888888888888888	True	admitted			True	KEGG: hsa04512
THBS3_CD47	THBS3 - CD47	THBS	ECM-Receptor	lung	ligand_tumour__receptor_immune	THBS3	CD47	THBS3	CD47	L	TIME-L	True	primary	True	True	THBS3:27/30	CD47:14/15	0.9	0.9333333333333333	True	admitted			True	KEGG: hsa04512
THBS3_CD47	THBS3 - CD47	THBS	ECM-Receptor	lung	ligand_immune__receptor_tumour	THBS3	CD47	THBS3	CD47	TIME-L	L	True	primary	True	True	THBS3:14/15	CD47:29/30	0.9333333333333333	0.9666666666666667	True	admitted			True	KEGG: hsa04512
COMP_CD47	COMP - CD47	THBS	ECM-Receptor	lung	ligand_immune__receptor_tumour	COMP	CD47	COMP	CD47	TIME-L	L	True	primary	True	True	COMP:8/15	CD47:29/30	0.5333333333333333	0.9666666666666667	True	admitted			True	KEGG: hsa04512
AGRN_DAG1	AGRN - DAG1	AGRN	ECM-Receptor	brain	ligand_tumour__receptor_immune	AGRN	DAG1	AGRN	DAG1	LB	TIME-B	True	primary	True	True	AGRN:26/27	DAG1:4/8	0.9629629629629629	0.5	True	admitted	secreted	True	True	KEGG: hsa04512
AGRN_DAG1	AGRN - DAG1	AGRN	ECM-Receptor	brain	ligand_immune__receptor_tumour	AGRN	DAG1	AGRN	DAG1	TIME-B	LB	True	primary	True	True	AGRN:7/8	DAG1:24/27	0.875	0.8888888888888888	True	admitted	secreted	True	True	KEGG: hsa04512
AGRN_DAG1	AGRN - DAG1	AGRN	ECM-Receptor	lung	ligand_immune__receptor_tumour	AGRN	DAG1	AGRN	DAG1	TIME-L	L	True	primary	True	True	AGRN:11/15	DAG1:28/30	0.7333333333333333	0.9333333333333333	True	admitted	secreted	True	True	KEGG: hsa04512
HSPG2_DAG1	HSPG2 - DAG1	HSPG	ECM-Receptor	brain	ligand_tumour__receptor_immune	HSPG2	DAG1	HSPG2	DAG1	LB	TIME-B	True	primary	True	True	HSPG2:24/27	DAG1:4/8	0.8888888888888888	0.5	True	admitted			True	KEGG: hsa04512
HSPG2_DAG1	HSPG2 - DAG1	HSPG	ECM-Receptor	brain	ligand_immune__receptor_tumour	HSPG2	DAG1	HSPG2	DAG1	TIME-B	LB	True	primary	True	True	HSPG2:8/8	DAG1:24/27	1.0	0.8888888888888888	True	admitted			True	KEGG: hsa04512
HSPG2_DAG1	HSPG2 - DAG1	HSPG	ECM-Receptor	lung	ligand_immune__receptor_tumour	HSPG2	DAG1	HSPG2	DAG1	TIME-L	L	True	primary	True	True	HSPG2:15/15	DAG1:28/30	1.0	0.9333333333333333	True	admitted			True	KEGG: hsa04512
LAMA2_DAG1	LAMA2 - DAG1	LAMININ	ECM-Receptor	brain	ligand_immune__receptor_tumour	LAMA2	DAG1	LAMA2	DAG1	TIME-B	LB	True	primary	True	True	LAMA2:7/8	DAG1:24/27	0.875	0.8888888888888888	True	admitted	secreted	False	True	KEGG: hsa04512
LAMA3_DAG1	LAMA3 - DAG1	LAMININ	ECM-Receptor	brain	ligand_tumour__receptor_immune	LAMA3	DAG1	LAMA3	DAG1	LB	TIME-B	True	primary	True	True	LAMA3:20/27	DAG1:4/8	0.7407407407407407	0.5	True	admitted	secreted	False	True	KEGG: hsa04512
LAMA4_DAG1	LAMA4 - DAG1	LAMININ	ECM-Receptor	brain	ligand_immune__receptor_tumour	LAMA4	DAG1	LAMA4	DAG1	TIME-B	LB	True	primary	True	True	LAMA4:7/8	DAG1:24/27	0.875	0.8888888888888888	True	admitted			True	KEGG: hsa04512
LAMA4_DAG1	LAMA4 - DAG1	LAMININ	ECM-Receptor	lung	ligand_immune__receptor_tumour	LAMA4	DAG1	LAMA4	DAG1	TIME-L	L	True	primary	True	True	LAMA4:12/15	DAG1:28/30	0.8	0.9333333333333333	True	admitted			True	KEGG: hsa04512
LAMA5_DAG1	LAMA5 - DAG1	LAMININ	ECM-Receptor	brain	ligand_tumour__receptor_immune	LAMA5	DAG1	LAMA5	DAG1	LB	TIME-B	True	primary	True	True	LAMA5:26/27	DAG1:4/8	0.9629629629629629	0.5	True	admitted			True	KEGG: hsa04512
LAMA5_DAG1	LAMA5 - DAG1	LAMININ	ECM-Receptor	brain	ligand_immune__receptor_tumour	LAMA5	DAG1	LAMA5	DAG1	TIME-B	LB	True	primary	True	True	LAMA5:4/8	DAG1:24/27	0.5	0.8888888888888888	True	admitted			True	KEGG: hsa04512
LAMB1_DAG1	LAMB1 - DAG1	LAMININ	ECM-Receptor	brain	ligand_tumour__receptor_immune	LAMB1	DAG1	LAMB1	DAG1	LB	TIME-B	True	primary	True	True	LAMB1:14/27	DAG1:4/8	0.5185185185185185	0.5	True	admitted			True	KEGG: hsa04512
LAMB1_DAG1	LAMB1 - DAG1	LAMININ	ECM-Receptor	brain	ligand_immune__receptor_tumour	LAMB1	DAG1	LAMB1	DAG1	TIME-B	LB	True	primary	True	True	LAMB1:8/8	DAG1:24/27	1.0	0.8888888888888888	True	admitted			True	KEGG: hsa04512
LAMB1_DAG1	LAMB1 - DAG1	LAMININ	ECM-Receptor	lung	ligand_immune__receptor_tumour	LAMB1	DAG1	LAMB1	DAG1	TIME-L	L	True	primary	True	True	LAMB1:15/15	DAG1:28/30	1.0	0.9333333333333333	True	admitted			True	KEGG: hsa04512
LAMB2_DAG1	LAMB2 - DAG1	LAMININ	ECM-Receptor	brain	ligand_tumour__receptor_immune	LAMB2	DAG1	LAMB2	DAG1	LB	TIME-B	True	primary	True	True	LAMB2:22/27	DAG1:4/8	0.8148148148148148	0.5	True	admitted			True	KEGG: hsa04512
LAMB2_DAG1	LAMB2 - DAG1	LAMININ	ECM-Receptor	brain	ligand_immune__receptor_tumour	LAMB2	DAG1	LAMB2	DAG1	TIME-B	LB	True	primary	True	True	LAMB2:8/8	DAG1:24/27	1.0	0.8888888888888888	True	admitted			True	KEGG: hsa04512
LAMB2_DAG1	LAMB2 - DAG1	LAMININ	ECM-Receptor	lung	ligand_immune__receptor_tumour	LAMB2	DAG1	LAMB2	DAG1	TIME-L	L	True	primary	True	True	LAMB2:14/15	DAG1:28/30	0.9333333333333333	0.9333333333333333	True	admitted			True	KEGG: hsa04512
LAMB3_DAG1	LAMB3 - DAG1	LAMININ	ECM-Receptor	brain	ligand_tumour__receptor_immune	LAMB3	DAG1	LAMB3	DAG1	LB	TIME-B	True	primary	True	True	LAMB3:22/27	DAG1:4/8	0.8148148148148148	0.5	True	admitted			True	KEGG: hsa04512
LAMC1_DAG1	LAMC1 - DAG1	LAMININ	ECM-Receptor	brain	ligand_tumour__receptor_immune	LAMC1	DAG1	LAMC1	DAG1	LB	TIME-B	True	primary	True	True	LAMC1:26/27	DAG1:4/8	0.9629629629629629	0.5	True	admitted	secreted	False	True	KEGG: hsa04512
LAMC1_DAG1	LAMC1 - DAG1	LAMININ	ECM-Receptor	brain	ligand_immune__receptor_tumour	LAMC1	DAG1	LAMC1	DAG1	TIME-B	LB	True	primary	True	True	LAMC1:8/8	DAG1:24/27	1.0	0.8888888888888888	True	admitted	secreted	False	True	KEGG: hsa04512
LAMC1_DAG1	LAMC1 - DAG1	LAMININ	ECM-Receptor	lung	ligand_immune__receptor_tumour	LAMC1	DAG1	LAMC1	DAG1	TIME-L	L	True	primary	True	True	LAMC1:14/15	DAG1:28/30	0.9333333333333333	0.9333333333333333	True	admitted	secreted	False	True	KEGG: hsa04512
LAMC2_DAG1	LAMC2 - DAG1	LAMININ	ECM-Receptor	brain	ligand_tumour__receptor_immune	LAMC2	DAG1	LAMC2	DAG1	LB	TIME-B	True	primary	True	True	LAMC2:22/27	DAG1:4/8	0.8148148148148148	0.5	True	admitted			True	KEGG: hsa04512
LAMC3_DAG1	LAMC3 - DAG1	LAMININ	ECM-Receptor	brain	ligand_immune__receptor_tumour	LAMC3	DAG1	LAMC3	DAG1	TIME-B	LB	True	primary	True	True	LAMC3:5/8	DAG1:24/27	0.625	0.8888888888888888	True	admitted			True	KEGG: hsa04512
APP_CD74	APP - CD74	APP	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	APP	CD74	APP	CD74	LB	TIME-B	True	primary	True	True	APP:26/27	CD74:8/8	0.9629629629629629	1.0	True	admitted		True	True	PMID: 19849849
APP_CD74	APP - CD74	APP	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	APP	CD74	APP	CD74	TIME-B	LB	True	primary	True	True	APP:8/8	CD74:26/27	1.0	0.9629629629629629	True	admitted		True	True	PMID: 19849849
APP_CD74	APP - CD74	APP	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	APP	CD74	APP	CD74	L	TIME-L	True	primary	True	True	APP:30/30	CD74:15/15	1.0	1.0	True	admitted		True	True	PMID: 19849849
APP_CD74	APP - CD74	APP	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	APP	CD74	APP	CD74	TIME-L	L	True	primary	True	True	APP:15/15	CD74:30/30	1.0	1.0	True	admitted		True	True	PMID: 19849849
PTPRC_CD22	PTPRC - CD22	CD45	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	PTPRC	CD22	PTPRC	CD22	TIME-B	LB	True	primary	True	True	PTPRC:7/8	CD22:26/27	0.875	0.9629629629629629	True	admitted		True	True	PMID: 12115612
PTPRC_CD22	PTPRC - CD22	CD45	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	PTPRC	CD22	PTPRC	CD22	L	TIME-L	True	primary	True	True	PTPRC:17/30	CD22:15/15	0.5666666666666667	1.0	True	admitted		True	True	PMID: 12115612
PTPRC_CD22	PTPRC - CD22	CD45	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	PTPRC	CD22	PTPRC	CD22	TIME-L	L	True	primary	True	True	PTPRC:15/15	CD22:30/30	1.0	1.0	True	admitted		True	True	PMID: 12115612
PTPRC_MRC1	PTPRC - MRC1	CD45	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	PTPRC	MRC1	PTPRC	MRC1	L	TIME-L	True	primary	True	True	PTPRC:17/30	MRC1:11/15	0.5666666666666667	0.7333333333333333	True	admitted		True	True	PMID: 27601670; PMID: 10575006
CD46_JAG1	CD46 - JAG1	CD46	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	CD46	JAG1	CD46	JAG1	LB	TIME-B	True	primary	True	True	CD46:26/27	JAG1:8/8	0.9629629629629629	1.0	True	admitted		True	True	PMID: 23086448
CD46_JAG1	CD46 - JAG1	CD46	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	CD46	JAG1	CD46	JAG1	TIME-B	LB	True	primary	True	True	CD46:8/8	JAG1:16/27	1.0	0.5925925925925926	True	admitted		True	True	PMID: 23086448
CD46_JAG1	CD46 - JAG1	CD46	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	CD46	JAG1	CD46	JAG1	L	TIME-L	True	primary	True	True	CD46:30/30	JAG1:14/15	1.0	0.9333333333333333	True	admitted		True	True	PMID: 23086448
CD46_JAG1	CD46 - JAG1	CD46	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	CD46	JAG1	CD46	JAG1	TIME-L	L	True	primary	True	True	CD46:14/15	JAG1:16/30	0.9333333333333333	0.5333333333333333	True	admitted		True	True	PMID: 23086448
CD6_ALCAM	CD6 - ALCAM	CD6	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	CD6	ALCAM	CD6	ALCAM	TIME-B	LB	True	primary	True	True	CD6:4/8	ALCAM:25/27	0.5	0.9259259259259259	True	admitted	secreted	True	True	PMID: 23602662
CD6_ALCAM	CD6 - ALCAM	CD6	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	CD6	ALCAM	CD6	ALCAM	TIME-L	L	True	primary	True	True	CD6:10/15	ALCAM:29/30	0.6666666666666666	0.9666666666666667	True	admitted	secreted	True	True	PMID: 23602662
CD96_NECTIN1	CD96 - NECTIN1	CD96	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	CD96	NECTIN1	CD96	NECTIN1	TIME-L	L	True	primary	True	True	CD96:9/15	NECTIN1:21/30	0.6	0.7	True	admitted		True	True	PMID: 17971293
CD96_PVR	CD96 - PVR	CD96	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	CD96	PVR	CD96	PVR	TIME-B	LB	True	primary	True	True	CD96:4/8	PVR:20/27	0.5	0.7407407407407407	True	admitted		True	True	PMID: 15034010
CD96_PVR	CD96 - PVR	CD96	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	CD96	PVR	CD96	PVR	TIME-L	L	True	primary	True	True	CD96:9/15	PVR:25/30	0.6	0.8333333333333334	True	admitted		True	True	PMID: 15034010
CD99_PILRA	CD99 - PILRA	CD99	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	CD99	PILRA	CD99	PILRA	LB	TIME-B	True	primary	True	True	CD99:27/27	PILRA:6/8	1.0	0.75	True	admitted		True	True	PMID: 18234675
CD99_PILRA	CD99 - PILRA	CD99	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	CD99	PILRA	CD99	PILRA	L	TIME-L	True	primary	True	True	CD99:30/30	PILRA:9/15	1.0	0.6	True	admitted		True	True	PMID: 18234675
CD99_CD99	CD99 - CD99	CD99	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	CD99	CD99	CD99	CD99	LB	TIME-B	True	primary	True	True	CD99:27/27	CD99:8/8	1.0	1.0	True	admitted		True	True	KEGG: hsa04514
CD99_CD99	CD99 - CD99	CD99	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	CD99	CD99	CD99	CD99	TIME-B	LB	True	primary	True	True	CD99:8/8	CD99:27/27	1.0	1.0	True	admitted		True	True	KEGG: hsa04514
CD99_CD99	CD99 - CD99	CD99	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	CD99	CD99	CD99	CD99	L	TIME-L	True	primary	True	True	CD99:30/30	CD99:15/15	1.0	1.0	True	admitted		True	True	KEGG: hsa04514
CD99_CD99	CD99 - CD99	CD99	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	CD99	CD99	CD99	CD99	TIME-L	L	True	primary	True	True	CD99:15/15	CD99:30/30	1.0	1.0	True	admitted		True	True	KEGG: hsa04514
CD99_CD99L2	CD99 - CD99L2	CD99	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	CD99	CD99L2	CD99	CD99L2	TIME-B	LB	True	primary	True	True	CD99:8/8	CD99L2:17/27	1.0	0.6296296296296297	True	admitted		True		KEGG: hsa04514
CD99_CD99L2	CD99 - CD99L2	CD99	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	CD99	CD99L2	CD99	CD99L2	TIME-L	L	True	primary	True	True	CD99:15/15	CD99L2:18/30	1.0	0.6	True	admitted		True		KEGG: hsa04514
CDH1_CDH1	CDH1 - CDH1	CDH	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	CDH1	CDH1	CDH1	CDH1	L	TIME-L	True	primary	True	True	CDH1:29/30	CDH1:9/15	0.9666666666666667	0.6	True	admitted		True	True	KEGG: hsa04514
CDH1_CDH1	CDH1 - CDH1	CDH	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	CDH1	CDH1	CDH1	CDH1	TIME-L	L	True	primary	True	True	CDH1:9/15	CDH1:29/30	0.6	0.9666666666666667	True	admitted		True	True	KEGG: hsa04514
CD8A_CEACAM5	CD8A - CEACAM5	CEACAM	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	CD8A	CEACAM5	CD8A	CEACAM5	TIME-L	L	True	primary	True	True	CD8A:12/15	CEACAM5:21/30	0.8	0.7	True	admitted	secreted	True	True	PMID: 24104458
CEACAM1_CEACAM5	CEACAM1 - CEACAM5	CEACAM	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	CEACAM1	CEACAM5	CEACAM1	CEACAM5	LB	TIME-B	True	primary	True	True	CEACAM1:26/27	CEACAM5:6/8	0.9629629629629629	0.75	True	admitted	secreted	True	True	PMID: 11590190
CEACAM1_CEACAM5	CEACAM1 - CEACAM5	CEACAM	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	CEACAM1	CEACAM5	CEACAM1	CEACAM5	TIME-B	LB	True	primary	True	True	CEACAM1:8/8	CEACAM5:22/27	1.0	0.8148148148148148	True	admitted	secreted	True	True	PMID: 11590190
CEACAM1_CEACAM5	CEACAM1 - CEACAM5	CEACAM	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	CEACAM1	CEACAM5	CEACAM1	CEACAM5	L	TIME-L	True	primary	True	True	CEACAM1:29/30	CEACAM5:10/15	0.9666666666666667	0.6666666666666666	True	admitted	secreted	True	True	PMID: 11590190
CEACAM1_CEACAM5	CEACAM1 - CEACAM5	CEACAM	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	CEACAM1	CEACAM5	CEACAM1	CEACAM5	TIME-L	L	True	primary	True	True	CEACAM1:12/15	CEACAM5:21/30	0.8	0.7	True	admitted	secreted	True	True	PMID: 11590190
DSC3_DSG2	DSC3 - DSG2	DESMOSOME	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	DSC3	DSG2	DSC3	DSG2	TIME-B	LB	True	primary	True	True	DSC3:8/8	DSG2:25/27	1.0	0.9259259259259259	True	admitted		True	True	PMID: 27298358
DSC3_DSG2	DSC3 - DSG2	DESMOSOME	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	DSC3	DSG2	DSC3	DSG2	TIME-L	L	True	primary	True	True	DSC3:15/15	DSG2:25/30	1.0	0.8333333333333334	True	admitted		True	True	PMID: 27298358
EFNA1_EPHA2	EFNA1 - EPHA2	EPHA	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	EFNA1	EPHA2	EFNA1	EPHA2	TIME-B	LB	True	primary	True	True	EFNA1:5/8	EPHA2:20/27	0.625	0.7407407407407407	True	admitted	secreted	True	True	PMID: 15114347
EFNA1_EPHA2	EFNA1 - EPHA2	EPHA	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	EFNA1	EPHA2	EFNA1	EPHA2	TIME-L	L	True	primary	True	True	EFNA1:12/15	EPHA2:20/30	0.8	0.6666666666666666	True	admitted	secreted	True	True	PMID: 15114347
EFNA1_EPHA4	EFNA1 - EPHA4	EPHA	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	EFNA1	EPHA4	EFNA1	EPHA4	TIME-B	LB	True	primary	True	True	EFNA1:5/8	EPHA4:14/27	0.625	0.5185185185185185	True	admitted	secreted	True	True	PMID: 15114347
EFNA1_EPHA4	EFNA1 - EPHA4	EPHA	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	EFNA1	EPHA4	EFNA1	EPHA4	TIME-L	L	True	primary	True	True	EFNA1:12/15	EPHA4:22/30	0.8	0.7333333333333333	True	admitted	secreted	True	True	PMID: 15114347
ICAM1_ITGAL	ICAM1 - ITGAL	ICAM	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	ICAM1	ITGAL	ICAM1	ITGAL	LB	TIME-B	True	primary	True	True	ICAM1:22/27	ITGAL:5/8	0.8148148148148148	0.625	True	admitted		True	True	PMID: 23602662
ICAM1_ITGAL	ICAM1 - ITGAL	ICAM	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	ICAM1	ITGAL	ICAM1	ITGAL	L	TIME-L	True	primary	True	True	ICAM1:29/30	ITGAL:14/15	0.9666666666666667	0.9333333333333333	True	admitted		True	True	PMID: 23602662
ICAM1_SPN	ICAM1 - SPN	ICAM	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	ICAM1	SPN	ICAM1	SPN	LB	TIME-B	True	primary	True	True	ICAM1:22/27	SPN:6/8	0.8148148148148148	0.75	True	admitted		True	True	PMID: 1683685
ICAM1_SPN	ICAM1 - SPN	ICAM	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	ICAM1	SPN	ICAM1	SPN	TIME-B	LB	True	primary	True	True	ICAM1:7/8	SPN:17/27	0.875	0.6296296296296297	True	admitted		True	True	PMID: 1683685
ICAM1_SPN	ICAM1 - SPN	ICAM	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	ICAM1	SPN	ICAM1	SPN	L	TIME-L	True	primary	True	True	ICAM1:29/30	SPN:14/15	0.9666666666666667	0.9333333333333333	True	admitted		True	True	PMID: 1683685
ICAM1_SPN	ICAM1 - SPN	ICAM	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	ICAM1	SPN	ICAM1	SPN	TIME-L	L	True	primary	True	True	ICAM1:15/15	SPN:21/30	1.0	0.7	True	admitted		True	True	PMID: 1683685
ICOSL_ICOS	ICOSL - ICOS	ICOS	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	ICOSLG	ICOS	ICOSLG	ICOS	L	TIME-L	True	primary	True	True	ICOSLG:18/30	ICOS:8/15	0.6	0.5333333333333333	True	admitted		True	True	PMID: 23954143
ICOSL_CTLA4	ICOSL - CTLA4	ICOS	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	ICOSLG	CTLA4	ICOSLG	CTLA4	L	TIME-L	True	primary	True	True	ICOSLG:18/30	CTLA4:10/15	0.6	0.6666666666666666	True	admitted		True	True	KEGG: hsa04514
F11R_F11R	F11R - F11R	JAM	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	F11R	F11R	F11R	F11R	LB	TIME-B	True	primary	True	True	F11R:26/27	F11R:5/8	0.9629629629629629	0.625	True	admitted		True	True	KEGG: hsa04514
F11R_F11R	F11R - F11R	JAM	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	F11R	F11R	F11R	F11R	TIME-B	LB	True	primary	True	True	F11R:5/8	F11R:26/27	0.625	0.9629629629629629	True	admitted		True	True	KEGG: hsa04514
F11R_F11R	F11R - F11R	JAM	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	F11R	F11R	F11R	F11R	L	TIME-L	True	primary	True	True	F11R:30/30	F11R:10/15	1.0	0.6666666666666666	True	admitted		True	True	KEGG: hsa04514
F11R_F11R	F11R - F11R	JAM	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	F11R	F11R	F11R	F11R	TIME-L	L	True	primary	True	True	F11R:10/15	F11R:30/30	0.6666666666666666	1.0	True	admitted		True	True	KEGG: hsa04514
JAM3_F11R	JAM3 - F11R	JAM	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	JAM3	F11R	JAM3	F11R	TIME-B	LB	True	primary	True	True	JAM3:4/8	F11R:26/27	0.5	0.9629629629629629	True	admitted	secreted	True	True	KEGG: hsa04514
JAM3_F11R	JAM3 - F11R	JAM	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	JAM3	F11R	JAM3	F11R	TIME-L	L	True	primary	True	True	JAM3:10/15	F11R:30/30	0.6666666666666666	1.0	True	admitted	secreted	True	True	KEGG: hsa04514
HLA-A_CD8A	HLA-A - CD8A	MHC-I	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	HLA-A	CD8A	HLA-A	CD8A	L	TIME-L	True	primary	True	True	HLA-A:30/30	CD8A:12/15	1.0	0.8	True	admitted		True	True	KEGG: hsa04514
HLA-B_CD8A	HLA-B - CD8A	MHC-I	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	HLA-B	CD8A	HLA-B	CD8A	L	TIME-L	True	primary	True	True	HLA-B:30/30	CD8A:12/15	1.0	0.8	True	admitted		True	True	KEGG: hsa04514
HLA-C_CD8A	HLA-C - CD8A	MHC-I	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	HLA-C	CD8A	HLA-C	CD8A	L	TIME-L	True	primary	True	True	HLA-C:30/30	CD8A:12/15	1.0	0.8	True	admitted		True	True	KEGG: hsa04514
HLA-E_CD8A	HLA-E - CD8A	MHC-I	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	HLA-E	CD8A	HLA-E	CD8A	L	TIME-L	True	primary	True	True	HLA-E:30/30	CD8A:12/15	1.0	0.8	True	admitted		True	True	KEGG: hsa04514
HLA-F_CD8A	HLA-F - CD8A	MHC-I	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	HLA-F	CD8A	HLA-F	CD8A	L	TIME-L	True	primary	True	True	HLA-F:23/30	CD8A:12/15	0.7666666666666667	0.8	True	admitted		True	True	KEGG: hsa04514
HLA-G_CD8A	HLA-G - CD8A	MHC-I	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	HLA-G	CD8A	HLA-G	CD8A	L	TIME-L	True	primary	True	True	HLA-G:15/30	CD8A:12/15	0.5	0.8	True	admitted		True	True	KEGG: hsa04514
HLA-C_KIR2DS1	HLA-C - KIR2DS1	MHC-I	Cell-Cell Contact	brain	ligand_tumour__receptor_immune	HLA-C	KIR2DS1	HLA-C	KIR2DS1	LB	TIME-B	True	primary	True	True	HLA-C:27/27	KIR2DS1:5/8	1.0	0.625	True	admitted		True		PMID: 28484462
HLA-C_KIR2DS1	HLA-C - KIR2DS1	MHC-I	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	HLA-C	KIR2DS1	HLA-C	KIR2DS1	TIME-B	LB	True	primary	True	True	HLA-C:8/8	KIR2DS1:18/27	1.0	0.6666666666666666	True	admitted		True		PMID: 28484462
HLA-C_KIR2DS1	HLA-C - KIR2DS1	MHC-I	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	HLA-C	KIR2DS1	HLA-C	KIR2DS1	L	TIME-L	True	primary	True	True	HLA-C:30/30	KIR2DS1:12/15	1.0	0.8	True	admitted		True		PMID: 28484462
HLA-C_KIR2DS1	HLA-C - KIR2DS1	MHC-I	Cell-Cell Contact	lung	ligand_immune__receptor_tumour	HLA-C	KIR2DS1	HLA-C	KIR2DS1	TIME-L	L	True	primary	True	True	HLA-C:15/15	KIR2DS1:19/30	1.0	0.6333333333333333	True	admitted		True		PMID: 28484462
HLA-G_LILRB2	HLA-G - LILRB2	MHC-I	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	HLA-G	LILRB2	HLA-G	LILRB2	L	TIME-L	True	primary	True	True	HLA-G:15/30	LILRB2:14/15	0.5	0.9333333333333333	True	admitted		True	True	PMID: 28484462
HLA-F_KIR3DL1	HLA-F - KIR3DL1	MHC-I	Cell-Cell Contact	brain	ligand_immune__receptor_tumour	HLA-F	KIR3DL1	HLA-F	KIR3DL1	TIME-B	LB	True	primary	True	True	HLA-F:8/8	KIR3DL1:27/27	1.0	1.0	True	admitted		True	True	PMID: 28484462
HLA-F_KIR3DL1	HLA-F - KIR3DL1	MHC-I	Cell-Cell Contact	lung	ligand_tumour__receptor_immune	HLA-F	KIR3DL1	HLA-F	KIR3DL1	L	TIME-L	True	primary	True	True	HLA-F:23/30	KIR3DL1:15/15	0.7666666666666667	1.0	True	admitted		True	True	PMID: 28484462
