site	side	patient_id	aoi_code	aoi_labels	n_aoi	gene	expression	detected	n_aoi_detected	negprobe_log2	gene_detection_rate	collapse_rule
brain	immune	P31	TIME-B	TIME-B31	1	CDH1	6.576068579088089	False	0	5.561326136453918	0.227881	mean_log2
brain	immune	P31	TIME-B	TIME-B31	1	CDH11	7.857856619504331	True	1	5.561326136453918	0.227881	mean_log2
brain	immune	P31	TIME-B	TIME-B31	1	CDH5	5.947198584262056	False	0	5.561326136453918	0.227881	mean_log2
brain	immune	P31	TIME-B	TIME-B31	1	CEACAM1	7.475976561328047	True	1	5.561326136453918	0.227881	mean_log2
brain	immune	P31	TIME-B	TIME-B31	1	CEACAM5	7.836744701966084	True	1	5.561326136453918	0.227881	mean_log2
brain	immune	P31	TIME-B	TIME-B31	1	CHRNB4	6.91528186586766	True	1	5.561326136453918	0.227881	mean_log2
brain	immune	P31	TIME-B	TIME-B31	1	CHRNE	6.49761236561836	False	0	5.561326136453918	0.227881	mean_log2
brain	immune	P31	TIME-B	TIME-B31	1	COL1A1	10.780949798749665	True	1	5.561326136453918	0.227881	mean_log2
brain	immune	P31	TIME-B	TIME-B31	1	COL1A2	11.336283387864432	True	1	5.561326136453918	0.227881	mean_log2
brain	immune	P31	TIME-B	TIME-B31	1	COL3A1	10.615629636968098	True	1	5.561326136453918	0.227881	mean_log2
