cohort	signature	method	group	time_months	survival
TCGA-LUAD	antigen_presentation	ssgsea	high	15.967145790554415	0.880166502795245
TCGA-LUAD	antigen_presentation	ssgsea	high	16	0.880166502795245
TCGA-LUAD	antigen_presentation	ssgsea	high	16.164271047227928	0.880166502795245
TCGA-LUAD	antigen_presentation	ssgsea	high	16.394250513347021	0.880166502795245
TCGA-LUAD	antigen_presentation	ssgsea	high	16.427104722792606	0.87507883514902962
TCGA-LUAD	antigen_presentation	ssgsea	high	16.854209445585216	0.87507883514902962
TCGA-LUAD	antigen_presentation	ssgsea	high	16.919917864476385	0.87507883514902962
TCGA-LUAD	antigen_presentation	ssgsea	high	17.149897330595483	0.87507883514902962
TCGA-LUAD	antigen_presentation	ssgsea	high	17.281314168377822	0.87507883514902962
TCGA-LUAD	antigen_presentation	ssgsea	high	17.544147843942504	0.87507883514902962
TCGA-LUAD	antigen_presentation	ssgsea	high	17.642710472279262	0.87507883514902962
TCGA-LUAD	antigen_presentation	ssgsea	high	17.708418891170432	0.87507883514902962
TCGA-LUAD	antigen_presentation	ssgsea	high	17.905544147843944	0.87507883514902962
TCGA-LUAD	antigen_presentation	ssgsea	high	17.938398357289529	0.87507883514902962
TCGA-LUAD	antigen_presentation	ssgsea	high	17.971252566735114	0.87507883514902962
TCGA-LUAD	antigen_presentation	ssgsea	high	18.102669404517453	0.87507883514902962
TCGA-LUAD	antigen_presentation	ssgsea	high	18.135523613963038	0.87507883514902962
TCGA-LUAD	antigen_presentation	ssgsea	high	18.168377823408623	0.87507883514902962
TCGA-LUAD	antigen_presentation	ssgsea	high	18.299794661190965	0.86957519467639421
TCGA-LUAD	antigen_presentation	ssgsea	high	18.628336755646817	0.86957519467639421
TCGA-LUAD	antigen_presentation	ssgsea	high	18.661190965092402	0.86957519467639421
TCGA-LUAD	antigen_presentation	ssgsea	high	18.858316221765914	0.8639650321300949
TCGA-LUAD	antigen_presentation	ssgsea	high	18.989733059548254	0.8639650321300949
TCGA-LUAD	antigen_presentation	ssgsea	high	19.121149897330596	0.85831820185473484
TCGA-LUAD	antigen_presentation	ssgsea	high	19.252566735112936	0.85267137157937478
TCGA-LUAD	antigen_presentation	ssgsea	high	19.416837782340863	0.85267137157937478
TCGA-LUAD	antigen_presentation	ssgsea	high	19.548254620123203	0.85267137157937478
TCGA-LUAD	antigen_presentation	ssgsea	high	19.679671457905545	0.85267137157937478
TCGA-LUAD	antigen_presentation	ssgsea	high	19.71252566735113	0.85267137157937478
TCGA-LUAD	antigen_presentation	ssgsea	high	19.745379876796715	0.85267137157937478
TCGA-LUAD	antigen_presentation	ssgsea	high	19.811088295687885	0.85267137157937478
TCGA-LUAD	antigen_presentation	ssgsea	high	19.876796714579054	0.85267137157937478
TCGA-LUAD	antigen_presentation	ssgsea	high	19.975359342915812	0.85267137157937478
TCGA-LUAD	antigen_presentation	ssgsea	high	20.008213552361397	0.85267137157937478
TCGA-LUAD	antigen_presentation	ssgsea	high	20.172484599589321	0.84662405688732245
TCGA-LUAD	antigen_presentation	ssgsea	high	20.271047227926079	0.84662405688732245
TCGA-LUAD	antigen_presentation	ssgsea	high	20.501026694045173	0.8404890999533563
TCGA-LUAD	antigen_presentation	ssgsea	high	20.566735112936346	0.8404890999533563
TCGA-LUAD	antigen_presentation	ssgsea	high	20.6652977412731	0.8404890999533563
TCGA-LUAD	antigen_presentation	ssgsea	high	20.829568788501028	0.8404890999533563
TCGA-LUAD	antigen_presentation	ssgsea	high	21.388090349075977	0.8404890999533563
TCGA-LUAD	antigen_presentation	ssgsea	high	21.420944558521562	0.8404890999533563
TCGA-LUAD	antigen_presentation	ssgsea	high	21.453798767967147	0.83397368057387289
TCGA-LUAD	antigen_presentation	ssgsea	high	21.552361396303901	0.82745826119438948
TCGA-LUAD	antigen_presentation	ssgsea	high	21.585215605749486	0.82745826119438948
TCGA-LUAD	antigen_presentation	ssgsea	high	21.618069815195071	0.82745826119438948
TCGA-LUAD	antigen_presentation	ssgsea	high	21.815195071868583	0.82745826119438948
TCGA-LUAD	antigen_presentation	ssgsea	high	21.979466119096511	0.82745826119438948
TCGA-LUAD	antigen_presentation	ssgsea	high	22.012320328542096	0.82745826119438948
TCGA-LUAD	antigen_presentation	ssgsea	high	22.143737166324435	0.82745826119438948
TCGA-LUAD	antigen_presentation	ssgsea	high	22.242299794661189	0.82061976316798957
TCGA-LUAD	antigen_presentation	ssgsea	high	22.439425051334702	0.82061976316798957
TCGA-LUAD	antigen_presentation	ssgsea	high	22.636550308008214	0.82061976316798957
TCGA-LUAD	antigen_presentation	ssgsea	high	22.899383983572896	0.81360591903834867
TCGA-LUAD	antigen_presentation	ssgsea	high	23.030800821355236	0.81360591903834867
TCGA-LUAD	antigen_presentation	ssgsea	high	23.06365503080082	0.80653108495975434
TCGA-LUAD	antigen_presentation	ssgsea	high	23.129363449691994	0.80653108495975434
TCGA-LUAD	antigen_presentation	ssgsea	high	23.162217659137578	0.80653108495975434
TCGA-LUAD	antigen_presentation	ssgsea	high	23.589322381930184	0.80653108495975434
TCGA-LUAD	antigen_presentation	ssgsea	high	23.622176591375769	0.79926503914930613
TCGA-LUAD	antigen_presentation	ssgsea	high	23.983572895277206	0.79926503914930613
TCGA-LUAD	antigen_presentation	ssgsea	high	24.016427104722794	0.79186443693496067
TCGA-LUAD	antigen_presentation	ssgsea	high	24.213552361396303	0.78446383472061521
TCGA-LUAD	antigen_presentation	ssgsea	high	24.279260780287473	0.78446383472061521
TCGA-LUAD	antigen_presentation	ssgsea	high	24.344969199178646	0.78446383472061521
TCGA-LUAD	antigen_presentation	ssgsea	high	24.542094455852155	0.78446383472061521
TCGA-LUAD	antigen_presentation	ssgsea	high	25.002053388090349	0.77684768098546364
TCGA-LUAD	antigen_presentation	ssgsea	high	25.462012320328544	0.77684768098546364
TCGA-LUAD	antigen_presentation	ssgsea	high	25.527720739219713	0.7691561197875878
TCGA-LUAD	antigen_presentation	ssgsea	high	25.987679671457904	0.7691561197875878
TCGA-LUAD	antigen_presentation	ssgsea	high	26.283367556468171	0.76122667525369514
TCGA-LUAD	antigen_presentation	ssgsea	high	26.447638603696099	0.76122667525369514
TCGA-LUAD	antigen_presentation	ssgsea	high	26.710472279260781	0.76122667525369514
TCGA-LUAD	antigen_presentation	ssgsea	high	27.071868583162217	0.76122667525369514
TCGA-LUAD	antigen_presentation	ssgsea	high	27.236139630390145	0.76122667525369514
TCGA-LUAD	antigen_presentation	ssgsea	high	27.26899383983573	0.76122667525369514
TCGA-LUAD	antigen_presentation	ssgsea	high	27.564681724845997	0.76122667525369514
TCGA-LUAD	antigen_presentation	ssgsea	high	27.761806981519506	0.76122667525369514
TCGA-LUAD	antigen_presentation	ssgsea	high	27.991786447638603	0.76122667525369514
TCGA-LUAD	antigen_presentation	ssgsea	high	28.090349075975361	0.75247694335422743
TCGA-LUAD	antigen_presentation	ssgsea	high	28.386036960985628	0.74372721145475962
TCGA-LUAD	antigen_presentation	ssgsea	high	28.648870636550306	0.74372721145475962
TCGA-LUAD	antigen_presentation	ssgsea	high	28.878850102669404	0.73487331608029827
TCGA-LUAD	antigen_presentation	ssgsea	high	28.977412731006162	0.73487331608029827
TCGA-LUAD	antigen_presentation	ssgsea	high	29.17453798767967	0.73487331608029827
TCGA-LUAD	antigen_presentation	ssgsea	high	29.207392197125255	0.73487331608029827
TCGA-LUAD	antigen_presentation	ssgsea	high	29.437371663244353	0.73487331608029827
TCGA-LUAD	antigen_presentation	ssgsea	high	29.700205338809035	0.73487331608029827
TCGA-LUAD	antigen_presentation	ssgsea	high	29.733059548254619	0.72545186331003808
TCGA-LUAD	antigen_presentation	ssgsea	high	29.897330595482547	0.72545186331003808
TCGA-LUAD	antigen_presentation	ssgsea	high	30.521560574948666	0.7159064440559586
TCGA-LUAD	antigen_presentation	ssgsea	high	31.014373716632445	0.7159064440559586
TCGA-LUAD	antigen_presentation	ssgsea	high	31.211498973305954	0.70623203264979706
TCGA-LUAD	antigen_presentation	ssgsea	high	31.277207392197127	0.69655762124363541
TCGA-LUAD	antigen_presentation	ssgsea	high	32.427104722792606	0.68688320983747386
TCGA-LUAD	antigen_presentation	ssgsea	high	32.459958932238195	0.68688320983747386
TCGA-LUAD	antigen_presentation	ssgsea	high	32.624229979466122	0.68688320983747386
TCGA-LUAD	antigen_presentation	ssgsea	high	32.689938398357292	0.66697355158131522
TCGA-LUAD	antigen_presentation	ssgsea	high	32.755646817248461	0.66697355158131522
TCGA-LUAD	antigen_presentation	ssgsea	high	33.708418891170432	0.65686789170887105
TCGA-LUAD	antigen_presentation	ssgsea	high	34.036960985626287	0.65686789170887105
TCGA-LUAD	antigen_presentation	ssgsea	high	35.449691991786445	0.65686789170887105
TCGA-LUAD	antigen_presentation	ssgsea	high	36.73100616016427	0.65686789170887105
TCGA-LUAD	antigen_presentation	ssgsea	high	36.763860369609858	0.65686789170887105
TCGA-LUAD	antigen_presentation	ssgsea	high	36.960985626283367	0.65686789170887105
TCGA-LUAD	antigen_presentation	ssgsea	high	37.125256673511295	0.65686789170887105
TCGA-LUAD	antigen_presentation	ssgsea	high	37.289527720739223	0.64573453761211053
TCGA-LUAD	antigen_presentation	ssgsea	high	38.078028747433265	0.64573453761211053
TCGA-LUAD	antigen_presentation	ssgsea	high	38.340862422997944	0.63440586151365241
TCGA-LUAD	antigen_presentation	ssgsea	high	39.720739219712527	0.6230771854151943
TCGA-LUAD	antigen_presentation	ssgsea	high	39.917864476386036	0.61174850931673619
TCGA-LUAD	antigen_presentation	ssgsea	high	40.50924024640657	0.61174850931673619
TCGA-LUAD	antigen_presentation	ssgsea	high	41.560574948665298	0.6002060846126468
TCGA-LUAD	antigen_presentation	ssgsea	high	41.659137577002056	0.5886636599085574
TCGA-LUAD	antigen_presentation	ssgsea	high	42.31622176591376	0.57712123520446801
TCGA-LUAD	antigen_presentation	ssgsea	high	42.349075975359341	0.57712123520446801
TCGA-LUAD	antigen_presentation	ssgsea	high	42.743326488706366	0.57712123520446801
TCGA-LUAD	antigen_presentation	ssgsea	high	42.874743326488705	0.57712123520446801
TCGA-LUAD	antigen_presentation	ssgsea	high	43.794661190965094	0.57712123520446801
TCGA-LUAD	antigen_presentation	ssgsea	high	44.386036960985628	0.57712123520446801
TCGA-LUAD	antigen_presentation	ssgsea	high	44.911704312114992	0.57712123520446801
TCGA-LUAD	antigen_presentation	ssgsea	high	44.977412731006162	0.57712123520446801
TCGA-LUAD	antigen_presentation	ssgsea	high	45.995893223819301	0.57712123520446801
TCGA-LUAD	antigen_presentation	ssgsea	high	46.948665297741272	0.57712123520446801
TCGA-LUAD	antigen_presentation	ssgsea	high	47.014373716632441	0.57712123520446801
TCGA-LUAD	antigen_presentation	ssgsea	high	47.04722792607803	0.57712123520446801
TCGA-LUAD	antigen_presentation	ssgsea	high	48.427104722792606	0.57712123520446801
TCGA-LUAD	antigen_presentation	ssgsea	high	49.215605749486656	0.56193383427803467
TCGA-LUAD	antigen_presentation	ssgsea	high	49.80698151950719	0.54674643335160134
TCGA-LUAD	antigen_presentation	ssgsea	high	50.036960985626287	0.54674643335160134
TCGA-LUAD	antigen_presentation	ssgsea	high	50.299794661190965	0.53112510668441271
TCGA-LUAD	antigen_presentation	ssgsea	high	55.293634496919921	0.53112510668441271
TCGA-LUAD	antigen_presentation	ssgsea	high	58.414784394250511	0.51503040648185472
TCGA-LUAD	antigen_presentation	ssgsea	high	58.809034907597535	0.49893570627929673
TCGA-LUAD	antigen_presentation	ssgsea	high	59.071868583162221	0.4828410060767388
TCGA-LUAD	antigen_presentation	ssgsea	high	60.123203285420942	0.46674630587418087
TCGA-LUAD	antigen_presentation	ssgsea	high	61.24024640657084	0.46674630587418087
TCGA-LUAD	antigen_presentation	ssgsea	high	61.437371663244356	0.46674630587418087
TCGA-LUAD	antigen_presentation	ssgsea	high	62.19301848049281	0.46674630587418087
TCGA-LUAD	antigen_presentation	ssgsea	high	63.474332648870636	0.46674630587418087
TCGA-LUAD	antigen_presentation	ssgsea	high	64.558521560574945	0.46674630587418087
TCGA-LUAD	antigen_presentation	ssgsea	high	66.595482546201225	0.44729854312942335
TCGA-LUAD	antigen_presentation	ssgsea	high	67.843942505133469	0.44729854312942335
TCGA-LUAD	antigen_presentation	ssgsea	high	67.909650924024646	0.44729854312942335
TCGA-LUAD	antigen_presentation	ssgsea	high	69.289527720739216	0.44729854312942335
TCGA-LUAD	antigen_presentation	ssgsea	high	70.209445585215605	0.44729854312942335
TCGA-LUAD	antigen_presentation	ssgsea	high	71.42505133470226	0.42375651454366425
TCGA-LUAD	antigen_presentation	ssgsea	high	73.067761806981522	0.42375651454366425
TCGA-LUAD	antigen_presentation	ssgsea	high	74.283367556468178	0.42375651454366425
TCGA-LUAD	antigen_presentation	ssgsea	high	77.535934291581114	0.42375651454366425
TCGA-LUAD	antigen_presentation	ssgsea	high	78.620123203285416	0.39550608024075329
TCGA-LUAD	antigen_presentation	ssgsea	high	81.741273100616013	0.39550608024075329
TCGA-LUAD	antigen_presentation	ssgsea	high	82.628336755646814	0.39550608024075329
TCGA-LUAD	antigen_presentation	ssgsea	high	85.256673511293641	0.39550608024075329
TCGA-LUAD	antigen_presentation	ssgsea	high	85.979466119096514	0.35955098203704844
TCGA-LUAD	antigen_presentation	ssgsea	high	86.078028747433265	0.32359588383334359
TCGA-LUAD	antigen_presentation	ssgsea	high	97.67556468172485	0.32359588383334359
TCGA-LUAD	antigen_presentation	ssgsea	high	101.65092402464066	0.32359588383334359
TCGA-LUAD	antigen_presentation	ssgsea	high	108.58316221765914	0.32359588383334359
TCGA-LUAD	antigen_presentation	ssgsea	high	120.70636550308008	0.32359588383334359
TCGA-LUAD	antigen_presentation	ssgsea	high	123.49897330595482	0.32359588383334359
TCGA-LUAD	antigen_presentation	ssgsea	high	156.55030800821356	0.32359588383334359
TCGA-LUAD	antigen_presentation	ssgsea	high	162.98973305954826	0.2157305892222291
TCGA-LUAD	antigen_presentation	ssgsea	high	164.00821355236138	0.2157305892222291
TCGA-LUAD	antigen_presentation	ssgsea	high	221.17453798767968	0.2157305892222291
TCGA-LUAD	antigen_presentation	ssgsea	low	0.13141683778234087	0.99601593625498008
TCGA-LUAD	antigen_presentation	ssgsea	low	0.3613963039014374	0.99601593625498008
TCGA-LUAD	antigen_presentation	ssgsea	low	0.4271047227926078	0.99601593625498008
TCGA-LUAD	antigen_presentation	ssgsea	low	0.45995893223819301	0.99601593625498008
TCGA-LUAD	antigen_presentation	ssgsea	low	0.59137577002053388	0.99198348307176154
TCGA-LUAD	antigen_presentation	ssgsea	low	0.7227926078028748	0.987951029888543
TCGA-LUAD	antigen_presentation	ssgsea	low	1.1498973305954825	0.987951029888543
TCGA-LUAD	antigen_presentation	ssgsea	low	1.1827515400410678	0.987951029888543
TCGA-LUAD	antigen_presentation	ssgsea	low	1.2484599589322383	0.98388538779023627
TCGA-LUAD	antigen_presentation	ssgsea	low	1.4455852156057496	0.98388538779023627
TCGA-LUAD	antigen_presentation	ssgsea	low	1.5770020533880904	0.98388538779023627
TCGA-LUAD	antigen_presentation	ssgsea	low	1.9055441478439425	0.97978586534111034
TCGA-LUAD	antigen_presentation	ssgsea	low	2.0369609856262834	0.97568634289198442
TCGA-LUAD	antigen_presentation	ssgsea	low	2.9897330595482545	0.97156952287978204
TCGA-LUAD	antigen_presentation	ssgsea	low	3.1868583162217661	0.96745270286757956
TCGA-LUAD	antigen_presentation	ssgsea	low	3.2525667351129361	0.96333588285537708
TCGA-LUAD	antigen_presentation	ssgsea	low	3.8110882956878851	0.9592190628431746
TCGA-LUAD	antigen_presentation	ssgsea	low	3.8767967145790556	0.95510224283097211
TCGA-LUAD	antigen_presentation	ssgsea	low	3.9096509240246409	0.95098542281876963
TCGA-LUAD	antigen_presentation	ssgsea	low	4.0739219712525667	0.94685070358912282
TCGA-LUAD	antigen_presentation	ssgsea	low	4.3039014373716631	0.94685070358912282
TCGA-LUAD	antigen_presentation	ssgsea	low	4.5667351129363452	0.94685070358912282
TCGA-LUAD	antigen_presentation	ssgsea	low	5.28952772073922	0.94267955511516188
TCGA-LUAD	antigen_presentation	ssgsea	low	5.4866529774127306	0.93850840664120094
TCGA-LUAD	antigen_presentation	ssgsea	low	5.6837782340862422	0.93433725816724
TCGA-LUAD	antigen_presentation	ssgsea	low	5.7166324435318279	0.93433725816724
TCGA-LUAD	antigen_presentation	ssgsea	low	5.8809034907597537	0.93014740499160209
TCGA-LUAD	antigen_presentation	ssgsea	low	6.1108829568788501	0.93014740499160209
TCGA-LUAD	antigen_presentation	ssgsea	low	6.1437371663244349	0.92593859320430982
TCGA-LUAD	antigen_presentation	ssgsea	low	6.2094455852156054	0.92172978141701756
TCGA-LUAD	antigen_presentation	ssgsea	low	6.3408624229979464	0.91752096962972529
TCGA-LUAD	antigen_presentation	ssgsea	low	6.6365503080082133	0.91752096962972529
TCGA-LUAD	antigen_presentation	ssgsea	low	6.8993839835728954	0.91329276239640855
TCGA-LUAD	antigen_presentation	ssgsea	low	7.1622176591375766	0.91329276239640855
TCGA-LUAD	antigen_presentation	ssgsea	low	7.5564681724845997	0.91329276239640855
TCGA-LUAD	antigen_presentation	ssgsea	low	8.0164271047227924	0.90475731601887199
TCGA-LUAD	antigen_presentation	ssgsea	low	8.2135523613963031	0.90048959283010366
TCGA-LUAD	antigen_presentation	ssgsea	low	8.4435318275154003	0.89622186964133532
TCGA-LUAD	antigen_presentation	ssgsea	low	8.4763860369609851	0.8919541464525671
TCGA-LUAD	antigen_presentation	ssgsea	low	8.5420944558521565	0.88768642326379876
TCGA-LUAD	antigen_presentation	ssgsea	low	8.6735112936344976	0.88768642326379876
TCGA-LUAD	antigen_presentation	ssgsea	low	9.0020533880903493	0.88337726586931431
TCGA-LUAD	antigen_presentation	ssgsea	low	9.0349075975359341	0.87906810847482986
TCGA-LUAD	antigen_presentation	ssgsea	low	9.2320328542094447	0.8747589510803454
TCGA-LUAD	antigen_presentation	ssgsea	low	9.2648870636550313	0.87044979368586095
TCGA-LUAD	antigen_presentation	ssgsea	low	9.3634496919917858	0.87044979368586095
TCGA-LUAD	antigen_presentation	ssgsea	low	9.4291581108829572	0.87044979368586095
TCGA-LUAD	antigen_presentation	ssgsea	low	9.5605749486652982	0.86609754471743161
TCGA-LUAD	antigen_presentation	ssgsea	low	9.8562628336755651	0.86174529574900227
TCGA-LUAD	antigen_presentation	ssgsea	low	9.9548254620123195	0.85739304678057293
TCGA-LUAD	antigen_presentation	ssgsea	low	10.086242299794661	0.85304079781214359
TCGA-LUAD	antigen_presentation	ssgsea	low	10.119096509240247	0.84868854884371436
TCGA-LUAD	antigen_presentation	ssgsea	low	10.184804928131417	0.84868854884371436
TCGA-LUAD	antigen_presentation	ssgsea	low	11.039014373716633	0.83993918236078946
TCGA-LUAD	antigen_presentation	ssgsea	low	11.170431211498974	0.83556449911932695
TCGA-LUAD	antigen_presentation	ssgsea	low	11.268993839835728	0.83118981587786456
TCGA-LUAD	antigen_presentation	ssgsea	low	11.630390143737166	0.82681513263640205
TCGA-LUAD	antigen_presentation	ssgsea	low	12.156057494866531	0.8224171798032297
TCGA-LUAD	antigen_presentation	ssgsea	low	12.2217659137577	0.8224171798032297
TCGA-LUAD	antigen_presentation	ssgsea	low	12.320328542094456	0.81799558206235212
TCGA-LUAD	antigen_presentation	ssgsea	low	12.353182751540041	0.81357398432147454
TCGA-LUAD	antigen_presentation	ssgsea	low	12.648870636550308	0.80915238658059696
TCGA-LUAD	antigen_presentation	ssgsea	low	13.404517453798768	0.80915238658059696
TCGA-LUAD	antigen_presentation	ssgsea	low	13.60164271047228	0.80915238658059696
TCGA-LUAD	antigen_presentation	ssgsea	low	13.700205338809035	0.80915238658059696
TCGA-LUAD	antigen_presentation	ssgsea	low	13.733059548254619	0.80915238658059696
TCGA-LUAD	antigen_presentation	ssgsea	low	13.930184804928132	0.80915238658059696
TCGA-LUAD	antigen_presentation	ssgsea	low	13.995893223819301	0.80915238658059696
TCGA-LUAD	antigen_presentation	ssgsea	low	14.258726899383984	0.80452865865727929
TCGA-LUAD	antigen_presentation	ssgsea	low	14.291581108829568	0.80452865865727929
TCGA-LUAD	antigen_presentation	ssgsea	low	14.455852156057494	0.80452865865727929
TCGA-LUAD	antigen_presentation	ssgsea	low	14.587268993839835	0.79511896674315907
TCGA-LUAD	antigen_presentation	ssgsea	low	14.652977412731007	0.79511896674315907
TCGA-LUAD	antigen_presentation	ssgsea	low	14.718685831622176	0.79511896674315907
TCGA-LUAD	antigen_presentation	ssgsea	low	14.948665297741274	0.79511896674315907
TCGA-LUAD	antigen_presentation	ssgsea	low	15.178644763860369	0.79511896674315907
TCGA-LUAD	antigen_presentation	ssgsea	low	15.342915811088295	0.79511896674315907
TCGA-LUAD	antigen_presentation	ssgsea	low	15.375770020533881	0.79027068036057879
TCGA-LUAD	antigen_presentation	ssgsea	low	15.638603696098563	0.79027068036057879
TCGA-LUAD	antigen_presentation	ssgsea	low	15.704312114989733	0.78539246628427895
TCGA-LUAD	antigen_presentation	ssgsea	low	15.802874743326489	0.78539246628427895
TCGA-LUAD	antigen_presentation	ssgsea	low	16.032854209445585	0.78048376337000225
TCGA-LUAD	antigen_presentation	ssgsea	low	16.525667351129364	0.77557506045572555
TCGA-LUAD	antigen_presentation	ssgsea	low	16.591375770020534	0.77557506045572555
TCGA-LUAD	antigen_presentation	ssgsea	low	16.919917864476385	0.77557506045572555
TCGA-LUAD	antigen_presentation	ssgsea	low	17.084188911704313	0.77557506045572555
TCGA-LUAD	antigen_presentation	ssgsea	low	17.44558521560575	0.77557506045572555
TCGA-LUAD	antigen_presentation	ssgsea	low	17.609856262833677	0.77557506045572555
TCGA-LUAD	antigen_presentation	ssgsea	low	17.741273100616016	0.77557506045572555
TCGA-LUAD	antigen_presentation	ssgsea	low	17.774127310061601	0.77557506045572555
TCGA-LUAD	antigen_presentation	ssgsea	low	18.069815195071868	0.7704388017772108
TCGA-LUAD	antigen_presentation	ssgsea	low	18.431211498973305	0.76530254309869605
TCGA-LUAD	antigen_presentation	ssgsea	low	18.529774127310063	0.76530254309869605
TCGA-LUAD	antigen_presentation	ssgsea	low	18.562628336755647	0.76530254309869605
TCGA-LUAD	antigen_presentation	ssgsea	low	18.661190965092402	0.76530254309869605
TCGA-LUAD	antigen_presentation	ssgsea	low	18.82546201232033	0.76530254309869605
TCGA-LUAD	antigen_presentation	ssgsea	low	18.989733059548254	0.76530254309869605
TCGA-LUAD	antigen_presentation	ssgsea	low	19.449691991786448	0.76530254309869605
TCGA-LUAD	antigen_presentation	ssgsea	low	19.482546201232033	0.75991308856983197
TCGA-LUAD	antigen_presentation	ssgsea	low	19.515400410677618	0.75452363404096789
TCGA-LUAD	antigen_presentation	ssgsea	low	19.581108829568787	0.75452363404096789
TCGA-LUAD	antigen_presentation	ssgsea	low	19.646817248459961	0.74909540645793937
TCGA-LUAD	antigen_presentation	ssgsea	low	19.811088295687885	0.74909540645793937
TCGA-LUAD	antigen_presentation	ssgsea	low	19.942505133470227	0.74358735199868986
TCGA-LUAD	antigen_presentation	ssgsea	low	20.041067761806982	0.74358735199868986
TCGA-LUAD	antigen_presentation	ssgsea	low	20.271047227926079	0.74358735199868986
TCGA-LUAD	antigen_presentation	ssgsea	low	20.533880903490761	0.73786744929100767
TCGA-LUAD	antigen_presentation	ssgsea	low	20.566735112936346	0.73214754658332548
TCGA-LUAD	antigen_presentation	ssgsea	low	20.632443531827516	0.72642764387564329
TCGA-LUAD	antigen_presentation	ssgsea	low	20.698151950718685	0.72642764387564329
TCGA-LUAD	antigen_presentation	ssgsea	low	21.420944558521562	0.72642764387564329
TCGA-LUAD	antigen_presentation	ssgsea	low	21.453798767967147	0.72642764387564329
TCGA-LUAD	antigen_presentation	ssgsea	low	21.618069815195071	0.72642764387564329
TCGA-LUAD	antigen_presentation	ssgsea	low	21.880903490759753	0.72052172807177628
TCGA-LUAD	antigen_presentation	ssgsea	low	22.012320328542096	0.72052172807177628
TCGA-LUAD	antigen_presentation	ssgsea	low	22.669404517453799	0.72052172807177628
TCGA-LUAD	antigen_presentation	ssgsea	low	22.702258726899384	0.72052172807177628
TCGA-LUAD	antigen_presentation	ssgsea	low	22.800821355236138	0.71446692363419839
TCGA-LUAD	antigen_presentation	ssgsea	low	23.030800821355236	0.7084121191966205
TCGA-LUAD	antigen_presentation	ssgsea	low	23.129363449691994	0.7084121191966205
TCGA-LUAD	antigen_presentation	ssgsea	low	23.162217659137578	0.7084121191966205
TCGA-LUAD	antigen_presentation	ssgsea	low	23.359342915811087	0.70225201381230207
TCGA-LUAD	antigen_presentation	ssgsea	low	23.786447638603697	0.70225201381230207
TCGA-LUAD	antigen_presentation	ssgsea	low	23.917864476386036	0.70225201381230207
TCGA-LUAD	antigen_presentation	ssgsea	low	24.312114989733061	0.70225201381230207
TCGA-LUAD	antigen_presentation	ssgsea	low	24.969199178644764	0.69592541909327232
TCGA-LUAD	antigen_presentation	ssgsea	low	25.002053388090349	0.69592541909327232
TCGA-LUAD	antigen_presentation	ssgsea	low	25.396303901437371	0.69592541909327232
TCGA-LUAD	antigen_presentation	ssgsea	low	25.987679671457904	0.69592541909327232
TCGA-LUAD	antigen_presentation	ssgsea	low	26.480492813141684	0.69592541909327232
TCGA-LUAD	antigen_presentation	ssgsea	low	26.513347022587268	0.68929755795905068
TCGA-LUAD	antigen_presentation	ssgsea	low	26.546201232032853	0.68266969682482903
TCGA-LUAD	antigen_presentation	ssgsea	low	27.071868583162217	0.68266969682482903
TCGA-LUAD	antigen_presentation	ssgsea	low	27.137577002053387	0.67597685665987972
TCGA-LUAD	antigen_presentation	ssgsea	low	27.170431211498972	0.67597685665987972
TCGA-LUAD	antigen_presentation	ssgsea	low	27.663244353182751	0.67597685665987972
TCGA-LUAD	antigen_presentation	ssgsea	low	28.320328542094455	0.67597685665987972
TCGA-LUAD	antigen_presentation	ssgsea	low	28.353182751540039	0.67597685665987972
TCGA-LUAD	antigen_presentation	ssgsea	low	28.386036960985628	0.67597685665987972
TCGA-LUAD	antigen_presentation	ssgsea	low	28.451745379876797	0.67597685665987972
TCGA-LUAD	antigen_presentation	ssgsea	low	28.550308008213552	0.66886131080030198
TCGA-LUAD	antigen_presentation	ssgsea	low	28.977412731006162	0.66886131080030198
TCGA-LUAD	antigen_presentation	ssgsea	low	29.207392197125255	0.66886131080030198
TCGA-LUAD	antigen_presentation	ssgsea	low	29.437371663244353	0.65432084752203457
TCGA-LUAD	antigen_presentation	ssgsea	low	29.963039014373717	0.65432084752203457
TCGA-LUAD	antigen_presentation	ssgsea	low	29.995893223819301	0.65432084752203457
TCGA-LUAD	antigen_presentation	ssgsea	low	30.291581108829568	0.64688538334564782
TCGA-LUAD	antigen_presentation	ssgsea	low	30.55441478439425	0.64688538334564782
TCGA-LUAD	antigen_presentation	ssgsea	low	30.817248459958932	0.64688538334564782
TCGA-LUAD	antigen_presentation	ssgsea	low	31.112936344969199	0.64688538334564782
TCGA-LUAD	antigen_presentation	ssgsea	low	31.178644763860369	0.63918436687724733
TCGA-LUAD	antigen_presentation	ssgsea	low	32.06570841889117	0.63138943557386629
TCGA-LUAD	antigen_presentation	ssgsea	low	32.098562628336758	0.63138943557386629
TCGA-LUAD	antigen_presentation	ssgsea	low	32.821355236139631	0.62349706762919299
TCGA-LUAD	antigen_presentation	ssgsea	low	33.281314168377826	0.62349706762919299
TCGA-LUAD	antigen_presentation	ssgsea	low	34.168377823408626	0.62349706762919299
TCGA-LUAD	antigen_presentation	ssgsea	low	34.266940451745377	0.61539970311452818
TCGA-LUAD	antigen_presentation	ssgsea	low	34.365503080082135	0.60730233859986327
TCGA-LUAD	antigen_presentation	ssgsea	low	34.82546201232033	0.60730233859986327
